ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,december_promotion,december_promotion_lower,december_promotion_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2011-08-25,4389.4501361823,-3696.01982628999,12080.914646794501,4389.4501361823,4389.4501361823,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.004021664873629538,-0.004021664873629538,-0.004021664873629538,0.16877642020594544,0.16877642020594544,0.16877642020594544,0.08844275788127512,0.08844275788127512,0.08844275788127512,0.0,0.0,0.0,4371.797238755068
2011-08-26,4394.3895724705335,-1704.881605862392,12269.218714717685,4394.3895724705335,4394.3895724705335,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.054356733106300764,0.054356733106300764,0.054356733106300764,0.2228930480996007,0.2228930480996007,0.2228930480996007,0.09270452796755015,0.09270452796755015,0.09270452796755015,0.0,0.0,0.0,4633.254233626426
2011-08-27,4399.329008758767,-3883.7590306796333,10264.279514095319,4399.329008758767,4399.329008758767,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.4194002320878306,-0.4194002320878306,-0.4194002320878306,-0.25656356659983104,-0.25656356659983104,-0.25656356659983104,0.09840417747285049,0.09840417747285049,0.09840417747285049,0.0,0.0,0.0,2554.249401454614
2011-08-29,4409.207881335233,-3493.994187007685,12131.004050914953,4409.207881335233,4409.207881335233,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.005243623716327195,0.005243623716327195,0.005243623716327195,0.1526958293475949,0.1526958293475949,0.1526958293475949,0.1137886373295823,0.1137886373295823,0.1137886373295823,0.0,0.0,0.0,4432.328108352019
2011-08-30,4414.147317623466,-2395.94844974732,12108.503455409527,4414.147317623466,4414.147317623466,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.06384465809463194,0.06384465809463194,0.06384465809463194,0.2018597069606951,0.2018597069606951,0.2018597069606951,0.12322579409478689,0.12322579409478689,0.12322579409478689,0.0,0.0,0.0,4695.967043896472
2011-08-31,4419.086753911698,-3252.6995069722434,12551.738739083215,4419.086753911698,4419.086753911698,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.03326083455598533,0.03326083455598533,0.03326083455598533,0.16088734011151853,0.16088734011151853,0.16088734011151853,0.13361433740531684,0.13361433740531684,0.13361433740531684,0.0,0.0,0.0,4566.069267322101
2011-09-01,4424.026190199932,-3033.7852974167927,12380.810348172274,4424.026190199932,4424.026190199932,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.05230332004108984,0.05230332004108984,0.05230332004108984,0.16877642020496653,0.16877642020496653,0.16877642020496653,0.14476774279697333,0.14476774279697333,0.14476774279697333,0.0,0.0,0.0,4655.417447896122
2011-09-02,4428.965626488164,-3162.539615828522,12378.073119959901,4428.965626488164,4428.965626488164,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.11813606060421203,0.11813606060421203,0.11813606060421203,0.22289304809834973,0.22289304809834973,0.22289304809834973,0.1564838554667123,0.1564838554667123,0.1564838554667123,0.0,0.0,0.0,4952.186178152942
2011-09-03,4433.905062776397,-3489.6465547486227,11017.830958335902,4433.905062776397,4433.905062776397,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.15334410686491268,0.15334410686491268,0.15334410686491268,0.15334410686491268,0.15334410686491268,0.15334410686491268,-0.195909874748537,-0.195909874748537,-0.195909874748537,-0.2565635665995496,-0.2565635665995496,-0.2565635665995496,0.1685504279469499,0.1685504279469499,0.1685504279469499,0.0,0.0,0.0,3565.259277280969
2011-09-05,4443.783935352863,-2662.3002919326973,12321.067396436823,4443.783935352863,4443.783935352863,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,-0.022550595649584688,-0.022550595649584688,-0.022550595649584688,-0.022550595649584688,-0.022550595649584688,-0.022550595649584688,0.06177266934098109,0.06177266934098109,0.06177266934098109,0.15269582934805873,0.15269582934805873,0.15269582934805873,0.19286827860335712,0.19286827860335712,0.19286827860335712,0.0,0.0,0.0,4718.28833101418
2011-09-06,4448.723371641096,-2084.404255109786,13598.939985941364,4448.723371641096,4448.723371641096,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.1210672048655044,0.1210672048655044,0.1210672048655044,0.1210672048655044,0.1210672048655044,0.1210672048655044,0.26637902608279984,0.26637902608279984,0.26637902608279984,0.20185970696069386,0.20185970696069386,0.20185970696069386,0.2046929572174514,0.2046929572174514,0.2046929572174514,0.0,0.0,0.0,5633.769970690641
2011-09-07,4453.66280792933,-2115.270222990118,11947.673446395795,4453.66280792933,4453.66280792933,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,-0.0972539050358551,-0.0972539050358551,-0.0972539050358551,-0.0972539050358551,-0.0972539050358551,-0.0972539050358551,0.01841698452884044,0.01841698452884044,0.01841698452884044,0.16088734011192446,0.16088734011192446,0.16088734011192446,0.21602439241362112,0.21602439241362112,0.21602439241362112,0.0,0.0,0.0,4535.685846959636
2011-09-08,4458.602244217562,-802.0037987403596,13536.412356274632,4458.602244217562,4458.602244217562,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.24759920320835757,0.24759920320835757,0.24759920320835757,0.24759920320835757,0.24759920320835757,0.24759920320835757,0.381811277595218,0.381811277595218,0.381811277595218,0.16877642020481462,0.16877642020481462,0.16877642020481462,0.22667649714289573,0.22667649714289573,0.22667649714289573,0.0,0.0,0.0,6160.946863371176
2011-09-09,4463.541680505795,-1618.597488289166,13860.4789076342,4463.541680505795,4463.541680505795,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.26547352516676354,0.26547352516676354,0.26547352516676354,0.26547352516676354,0.26547352516676354,0.26547352516676354,0.46360642464036234,0.46360642464036234,0.46360642464036234,0.22289304809939003,0.22289304809939003,0.22289304809939003,0.2364806943350588,0.2364806943350588,0.2364806943350588,0.0,0.0,0.0,6532.868280238321
2011-09-10,4468.481116794028,-5097.728569020871,10511.537340678684,4468.481116794028,4468.481116794028,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,-0.04136638977672155,-0.04136638977672155,-0.04136638977672155,-0.04136638977672155,-0.04136638977672155,-0.04136638977672155,-0.3138822326036316,-0.3138822326036316,-0.3138822326036316,-0.2565635665998546,-0.2565635665998546,-0.2565635665998546,0.24528856673379454,0.24528856673379454,0.24528856673379454,0.0,0.0,0.0,3065.9042875075493
2011-09-11,4473.420553082261,-4136.15905569994,9660.2790544832,4473.420553082261,4473.420553082261,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.2859805788795009,0.2859805788795009,0.2859805788795009,0.2859805788795009,0.2859805788795009,0.2859805788795009,-0.37283525572245213,-0.37283525572245213,-0.37283525572245213,-0.6505487781265307,-0.6505487781265307,-0.6505487781265307,0.2529737864854277,0.2529737864854277,0.2529737864854277,0.0,0.0,0.0,2805.571657219763
2011-09-12,4478.359989370494,-1903.352390596929,12700.758750887437,4478.359989370494,4478.359989370494,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.07742933908542018,0.07742933908542018,0.07742933908542018,0.07742933908542018,0.07742933908542018,0.07742933908542018,0.22831764253764805,0.22831764253764805,0.22831764253764805,0.15269582934850326,0.15269582934850326,0.15269582934850326,0.2594333170645746,0.2594333170645746,0.2594333170645746,0.0,0.0,0.0,5500.848584578492
2011-09-13,4483.299425658727,-2117.1968203739625,13001.518815153846,4483.299425658727,4483.299425658727,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,-0.07111150559091807,-0.07111150559091807,-0.07111150559091807,-0.07111150559091807,-0.07111150559091807,-0.07111150559091807,0.13409526229845242,0.13409526229845242,0.13409526229845242,0.20185970696069275,0.20185970696069275,0.20185970696069275,0.26458790388952785,0.26458790388952785,0.26458790388952785,0.0,0.0,0.0,5084.488638104935
2011-09-14,4488.23886194696,-2438.4494948921592,12661.85031258186,4488.23886194696,4488.23886194696,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.015830780021558657,0.015830780021558657,0.015830780021558657,0.015830780021558657,0.015830780021558657,0.015830780021558657,0.18385916947333872,0.18385916947333872,0.18385916947333872,0.16088734011260478,0.16088734011260478,0.16088734011260478,0.2683818923000253,0.2683818923000253,0.2683818923000253,0.0,0.0,0.0,5313.442731502491
2011-09-15,4493.178298235192,-2909.9410498788225,11654.089591369648,4493.178298235192,4493.178298235192,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,-0.22032108808075165,-0.22032108808075165,-0.22032108808075165,-0.22032108808075165,-0.22032108808075165,-0.22032108808075165,-0.04200307908098069,-0.04200307908098069,-0.04200307908098069,0.16877642020519684,0.16877642020519684,0.16877642020519684,0.2707824317554241,0.2707824317554241,0.2707824317554241,0.0,0.0,0.0,4304.450974849474
2011-09-16,4498.117734523426,-2008.7553212244568,12676.466236182927,4498.117734523426,4498.117734523426,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,-0.04948589328086974,-0.04948589328086974,-0.04948589328086974,-0.04948589328086974,-0.04948589328086974,-0.04948589328086974,0.1839444544079148,0.1839444544079148,0.1839444544079148,0.22289304809897462,0.22289304809897462,0.22289304809897462,0.2717781425506598,0.2717781425506598,0.2717781425506598,0.0,0.0,0.0,5325.521547062904
2011-09-17,4503.057170811659,-3553.046727774544,10385.783796562073,4503.057170811659,4503.057170811659,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.24642707401870997,-0.24642707401870997,-0.24642707401870997,-0.25656356660015933,-0.25656356660015933,-0.25656356660015933,0.2713773355422994,0.2713773355422994,0.2713773355422994,0.0,0.0,0.0,3393.381968069571
2011-09-18,4507.996607099892,-5842.569587525341,9441.390024034048,4507.996607099892,4507.996607099892,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.6421837351633218,-0.6421837351633218,-0.6421837351633218,-0.6505487781260192,-0.6505487781260192,-0.6505487781260192,0.26960588592354734,0.26960588592354734,0.26960588592354734,0.0,0.0,0.0,1613.0345078489015
2011-09-19,4512.936043388125,-2017.6672624890668,12353.532169469263,4512.936043388125,4512.936043388125,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.15795985511657135,0.15795985511657135,0.15795985511657135,0.15269582934772122,0.15269582934772122,0.15269582934772122,0.2665048687297002,0.2665048687297002,0.2665048687297002,0.0,0.0,0.0,5225.798766952065
2011-09-20,4517.875479676358,-1424.5473598469125,12632.256748218651,4517.875479676358,4517.875479676358,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.2027469303483551,0.2027469303483551,0.2027469303483551,0.20185970696056324,0.20185970696056324,0.20185970696056324,0.2621280663486418,0.2621280663486418,0.2621280663486418,0.0,0.0,0.0,5433.860864876842
2011-09-21,4522.81491596459,-2463.6870732273574,12010.304989860586,4522.81491596459,4522.81491596459,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.15618595401455176,0.15618595401455176,0.15618595401455176,0.16088734011170153,0.16088734011170153,0.16088734011170153,0.2565394568637002,0.2565394568637002,0.2565394568637002,0.0,0.0,0.0,5229.215078445764
2011-09-22,4527.754352252824,-1468.9727579343141,12803.405180832106,4527.754352252824,4527.754352252824,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.15734636394222185,0.15734636394222185,0.15734636394222185,0.16877642020557906,0.16877642020557906,0.16877642020557906,0.24981078669749282,0.24981078669749282,0.24981078669749282,0.0,0.0,0.0,5240.180036403376
2011-09-23,4532.693788541056,-2570.837358410407,12934.867282812209,4532.693788541056,4532.693788541056,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.20367152715897016,0.20367152715897016,0.20367152715897016,0.22289304809855917,0.22289304809855917,0.22289304809855917,0.24201932202126095,0.24201932202126095,0.24201932202126095,0.0,0.0,0.0,5455.874454597191
2011-09-24,4537.633224829289,-4547.438282086211,11011.439187434793,4537.633224829289,4537.633224829289,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.28455854843377587,-0.28455854843377587,-0.28455854843377587,-0.25656356660046414,-0.25656356660046414,-0.25656356660046414,0.2332458611275384,0.2332458611275384,0.2332458611275384,0.0,0.0,0.0,3246.410901046994
2011-09-25,4542.572661117521,-6070.767033819745,9076.363989955435,4542.572661117521,4542.572661117521,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.6882165461685196,-0.6882165461685196,-0.6882165461685196,-0.6505487781260924,-0.6505487781260924,-0.6505487781260924,0.2235730749184228,0.2235730749184228,0.2235730749184228,0.0,0.0,0.0,1416.29899356368
2011-09-26,4547.512097405755,-1820.9901435449146,12186.457161248858,4547.512097405755,4547.512097405755,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.10453921180622397,0.10453921180622397,0.10453921180622397,0.15269582934816578,0.15269582934816578,0.15269582934816578,0.2130842254189083,0.2130842254189083,0.2130842254189083,0.0,0.0,0.0,5022.905427747822
2011-09-27,4552.451533693988,-2928.7602791263466,13582.22606551316,4552.451533693988,4552.451533693988,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.14248115742566808,0.14248115742566808,0.14248115742566808,0.2018597069605621,0.2018597069605621,0.2018597069605621,0.201862293425956,0.201862293425956,0.201862293425956,0.0,0.0,0.0,5201.090097338965
2011-09-28,4557.390969982221,-2235.7630317648127,12089.054441182214,4557.390969982221,4557.390969982221,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.08963602389716332,0.08963602389716332,0.08963602389716332,0.1608873401123819,0.1608873401123819,0.1608873401123819,0.18998952674563144,0.18998952674563144,0.18998952674563144,0.0,0.0,0.0,4965.897375876264
2011-09-29,4562.330406270454,-2037.0868470127377,12467.875901976295,4562.330406270454,4562.330406270454,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.08508297791336908,0.08508297791336908,0.08508297791336908,0.1687764202051343,0.1687764202051343,0.1687764202051343,0.17754740066908473,0.17754740066908473,0.17754740066908473,0.0,0.0,0.0,4950.5070634606545
2011-09-30,4567.269842558687,-2051.4035094207306,12400.100446271901,4567.269842558687,4567.269842558687,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.12626916825339546,0.12626916825339546,0.12626916825339546,0.22289304809876395,0.22289304809876395,0.22289304809876395,0.16461696311548157,0.16461696311548157,0.16461696311548157,0.0,0.0,0.0,5143.975206767388
2011-10-01,4572.20927884692,-4547.951208825776,10254.401205937918,4572.20927884692,4572.20927884692,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.3665248906429065,-0.3665248906429065,-0.3665248906429065,-0.2565635666001828,-0.2565635666001828,-0.2565635666001828,0.1512795189181263,0.1512795189181263,0.1512795189181263,0.0,0.0,0.0,2896.3807729210703
2011-10-02,4577.148715135152,-5994.801728366724,7357.7113608687605,4577.148715135152,4577.148715135152,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.7741720293804437,-0.7741720293804437,-0.7741720293804437,-0.6505487781263555,-0.6505487781263555,-0.6505487781263555,0.13761759170676177,0.13761759170676177,0.13761759170676177,0.0,0.0,0.0,1033.648205562881
2011-10-03,4582.088151423386,-1678.6513505913197,11784.039763408457,4582.088151423386,4582.088151423386,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.015171074708650423,0.015171074708650423,0.015171074708650423,0.15269582934862957,0.15269582934862957,0.15269582934862957,0.12371608832087089,0.12371608832087089,0.12371608832087089,0.0,0.0,0.0,4651.603353090252
2011-10-04,4587.027587711618,-2022.6859111418714,11865.24491930969,4587.027587711618,4587.027587711618,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.05028244417947081,0.05028244417947081,0.05028244417947081,0.2018597069605609,0.2018597069605609,0.2018597069605609,0.10966358017975994,0.10966358017975994,0.10966358017975994,0.0,0.0,0.0,4817.6745463404195
2011-10-05,4591.967023999851,-2058.335597934383,12411.823559972363,4591.967023999851,4591.967023999851,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.004799893924687104,-0.004799893924687104,-0.004799893924687104,0.16088734011240763,0.16088734011240763,0.16088734011240763,0.09555360892375536,0.09555360892375536,0.09555360892375536,0.0,0.0,0.0,4569.926069378991
2011-10-06,4596.906460288084,-2174.2169462665406,11684.305677565639,4596.906460288084,4596.906460288084,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.01097850254422228,-0.01097850254422228,-0.01097850254422228,0.16877642020580932,0.16877642020580932,0.16877642020580932,0.08148592021081842,0.08148592021081842,0.08148592021081842,0.0,0.0,0.0,4546.43931101826
2011-10-07,4601.8458965763175,-2784.538362125379,11215.890930624795,4601.8458965763175,4601.8458965763175,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.029219735090238064,0.029219735090238064,0.029219735090238064,0.22289304809918403,0.22289304809918403,0.22289304809918403,0.06756752995190406,0.06756752995190406,0.06756752995190406,0.0,0.0,0.0,4736.3106146003765
2011-10-08,4606.785332864551,-5376.068901877734,10071.55398929665,4606.785332864551,4606.785332864551,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.463890878040801,-0.463890878040801,-0.463890878040801,-0.256563566599809,-0.256563566599809,-0.256563566599809,0.05391353151985807,0.05391353151985807,0.05391353151985807,0.0,0.0,0.0,2469.7396398565306
2011-10-09,4611.028241022331,-6959.331540856632,7804.293574210348,4611.028241022331,4611.028241022331,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.8711420606255618,-0.8711420606255618,-0.8711420606255618,-0.6505487781258442,-0.6505487781258442,-0.6505487781258442,0.040647560461132326,0.040647560461132326,0.040647560461132326,0.0,0.0,0.0,594.1675975354781
2011-10-10,4615.27114918011,-2846.6335438169767,11715.965290285552,4615.27114918011,4615.27114918011,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.08064316888197867,-0.08064316888197867,-0.08064316888197867,0.15269582934909348,0.15269582934909348,0.15269582934909348,0.0279018447297779,0.0279018447297779,0.0279018447297779,0.0,0.0,0.0,4243.081058460655
2011-10-11,4619.514057337889,-2522.27313683641,12070.958303448571,4619.514057337889,4619.514057337889,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.043564352903155606,-0.043564352903155606,-0.043564352903155606,0.20185970696078395,0.20185970696078395,0.20185970696078395,0.015816783096910474,0.015816783096910474,0.015816783096910474,0.0,0.0,0.0,4418.267916702934
2011-10-12,4623.75696549567,-3539.542975981275,10999.644330221785,4623.75696549567,4623.75696549567,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.09581349117088442,-0.09581349117088442,-0.09581349117088442,0.1608873401128135,0.1608873401128135,0.1608873401128135,0.004540011677152108,0.004540011677152108,0.004540011677152108,0.0,0.0,0.0,4180.738668305835
2011-10-13,4627.999873653449,-3481.921576153058,11352.653625843195,4627.999873653449,4627.999873653449,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.0982394848546016,-0.0982394848546016,-0.0982394848546016,0.16877642020536462,0.16877642020536462,0.16877642020536462,-0.005775062099116205,-0.005775062099116205,-0.005775062099116205,0.0,0.0,0.0,4173.3475501585735
2011-10-14,4632.242781811228,-2606.1802670501907,12251.2036278705,4632.242781811228,4632.242781811228,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.0533190527753061,-0.0533190527753061,-0.0533190527753061,0.22289304809876864,0.22289304809876864,0.22289304809876864,-0.014971257913224695,-0.014971257913224695,-0.014971257913224695,0.0,0.0,0.0,4385.2559844598045
2011-10-15,4636.4856899690085,-4868.339803472556,9323.526864635793,4636.4856899690085,4636.4856899690085,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.5406945412296067,-0.5406945412296067,-0.5406945412296067,-0.2565635665995276,-0.2565635665995276,-0.2565635665995276,-0.02289013166922915,-0.02289013166922915,-0.02289013166922915,0.0,0.0,0.0,2129.563186913579
2011-10-16,4640.728598126789,-7669.206884113659,7369.556516666863,4640.728598126789,4640.728598126789,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.9411645731037215,-0.9411645731037215,-0.9411645731037215,-0.6505487781263045,-0.6505487781263045,-0.6505487781263045,-0.029374952016566997,-0.029374952016566997,-0.029374952016566997,0.0,0.0,0.0,273.03924818055776
2011-10-17,4644.971506284568,-3640.6150518615896,10213.146795353307,4644.971506284568,4644.971506284568,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.1428190938307564,-0.1428190938307564,-0.1428190938307564,0.1526958293482921,0.1526958293482921,0.1526958293482921,-0.03427408021819843,-0.03427408021819843,-0.03427408021819843,0.0,0.0,0.0,3981.5808848873226
2011-10-18,4649.214414442348,-3199.1150305791593,11722.944138465315,4649.214414442349,4649.214414442349,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.09682580600704582,-0.09682580600704582,-0.09682580600704582,0.20185970696043026,0.20185970696043026,0.20185970696043026,-0.037444670006625984,-0.037444670006625984,-0.037444670006625984,0.0,0.0,0.0,4199.050481464392
2011-10-19,4653.457322600128,-3332.216823114412,12082.485553813452,4653.457322600128,4653.457322600128,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.13911008983066336,-0.13911008983066336,-0.13911008983066336,0.16088734011191028,0.16088734011191028,0.16088734011191028,-0.03875658698172363,-0.03875658698172363,-0.03875658698172363,0.0,0.0,0.0,4006.1144564300653
2011-10-20,4657.700230757908,-2896.2282911722264,11576.3791878291,4657.700230757908,4657.700230757908,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.1305608556218375,-0.1305608556218375,-0.1305608556218375,0.16877642020491987,0.16877642020491987,0.16877642020491987,-0.038096432865907345,-0.038096432865907345,-0.038096432865907345,0.0,0.0,0.0,4049.5869034001253
2011-10-21,4661.943138915687,-3240.2512087900063,11372.958434105854,4661.943138915687,4661.943138915687,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.07371934396433943,-0.07371934396433943,-0.07371934396433943,0.22289304809835325,0.22289304809835325,0.22289304809835325,-0.03537154910184265,-0.03537154910184265,-0.03537154910184265,0.0,0.0,0.0,4318.267749115769
2011-10-22,4666.186047073466,-5439.739535837492,9346.407863342743,4666.186047073466,4666.186047073466,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.5483182768750244,-0.5483182768750244,-0.5483182768750244,-0.25656356659856755,-0.25656356659856755,-0.25656356659856755,-0.03051386731560704,-0.03051386731560704,-0.03051386731560704,0.0,0.0,0.0,2107.6309541638616
2011-10-24,4674.671863389026,-3538.478572224146,11254.532201951386,4674.671863389026,4674.671863389026,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.12281675138172868,-0.12281675138172868,-0.12281675138172868,0.15269582934873666,0.15269582934873666,0.15269582934873666,-0.014271737769615309,-0.014271737769615309,-0.014271737769615309,0.0,0.0,0.0,4100.543851352014
2011-10-25,4678.914771546805,-3468.7565312791216,12027.371017085015,4678.914771546805,4678.914771546805,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.06228506206260323,-0.06228506206260323,-0.06228506206260323,0.20185970696100583,0.20185970696100583,0.20185970696100583,-0.0029039260627590486,-0.0029039260627590486,-0.0029039260627590486,0.0,0.0,0.0,4387.488274615382
2011-10-26,4683.1576797045855,-3240.84761065501,11813.614710078182,4683.1576797045855,4683.1576797045855,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.08979460687973825,-0.08979460687973825,-0.08979460687973825,0.16088734011231623,0.16088734011231623,0.16088734011231623,0.01055889596879555,0.01055889596879555,0.01055889596879555,0.0,0.0,0.0,4262.635376899685
2011-10-27,4687.400587862366,-3469.683042614752,12154.721117389623,4687.400587862366,4687.400587862366,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.06644572681695679,-0.06644572681695679,-0.06644572681695679,0.16877642020559488,0.16877642020559488,0.16877642020559488,0.026018695938298367,0.026018695938298367,0.026018695938298367,0.0,0.0,0.0,4375.94284891962
2011-10-28,4691.643496020145,-2149.346223755166,11775.29467267253,4691.643496020145,4691.643496020145,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,0.004992376835160461,0.004992376835160461,0.004992376835160461,0.222893048098558,0.222893048098558,0.222893048098558,0.04334017169745251,0.04334017169745251,0.04334017169745251,0.0,0.0,0.0,4715.065948328507
2011-10-29,4695.886404177925,-5237.503220304579,9602.33094265344,4695.886404177925,4695.886404177925,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.4554530505213108,-0.4554530505213108,-0.4554530505213108,-0.25656356659887236,-0.25656356659887236,-0.25656356659887236,0.062351359038411554,0.062351359038411554,0.062351359038411554,0.0,0.0,0.0,2557.13061649354
2011-10-30,4700.1293123357045,-6552.791530488117,7370.107799908119,4700.1293123357045,4700.1293123357045,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.8289444323552417,-0.8289444323552417,-0.8289444323552417,-0.6505487781260564,-0.6505487781260564,-0.6505487781260564,0.08284518873166448,0.08284518873166448,0.08284518873166448,0.0,0.0,0.0,803.9832875253512
