Segment,Year,Country,Market,Region,Category,Sub-Category,Profit
Consumer,2013.0,Mexico,LATAM,North,Office Supplies,Paper,241.01999999999998
Consumer,2013.0,Mexico,LATAM,North,Office Supplies,Storage,1144.12
Consumer,2013.0,Mexico,LATAM,North,Office Supplies,Supplies,475.97999999999996
Consumer,2013.0,Mexico,LATAM,North,Technology,Accessories,2562.14
Consumer,2013.0,Mexico,LATAM,North,Technology,Copiers,3207.59024
Consumer,2013.0,Mexico,LATAM,North,Technology,Machines,192.12
Consumer,2013.0,Mexico,LATAM,North,Technology,Phones,3123.6
Consumer,2013.0,Mongolia,EMEA,EMEA,Office Supplies,Art,4.71
Consumer,2013.0,Mongolia,APAC,North Asia,Office Supplies,Labels,-17.01
Consumer,2013.0,Morocco,Africa,Africa,Furniture,Chairs,410.76000000000005
Consumer,2013.0,Morocco,Africa,Africa,Furniture,Furnishings,111.21
Consumer,2013.0,Morocco,Africa,Africa,Office Supplies,Appliances,205.53
Consumer,2013.0,Morocco,Africa,Africa,Office Supplies,Art,100.97999999999999
Consumer,2013.0,Morocco,Africa,Africa,Office Supplies,Binders,48.12
Consumer,2013.0,Morocco,Africa,Africa,Office Supplies,Envelopes,104.46
Consumer,2013.0,Morocco,Africa,Africa,Office Supplies,Fasteners,14.46
Consumer,2013.0,Morocco,Africa,Africa,Office Supplies,Paper,100.5
Consumer,2013.0,Morocco,Africa,Africa,Office Supplies,Storage,435.75
Consumer,2013.0,Morocco,Africa,Africa,Office Supplies,Supplies,117.84
Consumer,2013.0,Morocco,Africa,Africa,Technology,Accessories,46.98
Consumer,2013.0,Morocco,Africa,Africa,Technology,Copiers,47.85
Consumer,2013.0,Morocco,Africa,Africa,Technology,Machines,94.83
Consumer,2013.0,Morocco,Africa,Africa,Technology,Phones,192.51
Consumer,2013.0,Mozambique,Africa,Africa,Furniture,Chairs,221.97
Consumer,2013.0,Mozambique,Africa,Africa,Office Supplies,Binders,32.73
Consumer,2013.0,Mozambique,Africa,Africa,Office Supplies,Labels,3.99
Consumer,2013.0,Mozambique,Africa,Africa,Office Supplies,Storage,36.81
Consumer,2013.0,Mozambique,Africa,Africa,Office Supplies,Supplies,1.05
Consumer,2013.0,Myanmar (Burma),APAC,Southeast Asia,Furniture,Chairs,-124.593
Consumer,2013.0,Myanmar (Burma),APAC,Southeast Asia,Furniture,Furnishings,-49.3572
Consumer,2013.0,Myanmar (Burma),APAC,Southeast Asia,Office Supplies,Appliances,164.8458
Consumer,2013.0,Myanmar (Burma),APAC,Southeast Asia,Office Supplies,Art,-27.1761
Consumer,2013.0,Myanmar (Burma),APAC,Southeast Asia,Office Supplies,Binders,26.6616
Consumer,2013.0,Myanmar (Burma),APAC,Southeast Asia,Office Supplies,Labels,6.7374
Consumer,2013.0,Myanmar (Burma),APAC,Southeast Asia,Office Supplies,Paper,35.355
Consumer,2013.0,Myanmar (Burma),APAC,Southeast Asia,Office Supplies,Storage,113.67540000000001
Consumer,2013.0,Myanmar (Burma),APAC,Southeast Asia,Office Supplies,Supplies,0.5072999999999999
Consumer,2013.0,Myanmar (Burma),APAC,Southeast Asia,Technology,Accessories,-84.726
Consumer,2013.0,Myanmar (Burma),APAC,Southeast Asia,Technology,Phones,-7.143599999999999
Consumer,2013.0,Nepal,APAC,Central Asia,Furniture,Chairs,95.4
Consumer,2013.0,Nepal,APAC,Central Asia,Office Supplies,Binders,44.16
Consumer,2013.0,Nepal,APAC,Central Asia,Office Supplies,Storage,13.86
Consumer,2013.0,Nepal,APAC,Central Asia,Office Supplies,Supplies,47.52
Consumer,2013.0,Netherlands,EU,Central,Furniture,Bookcases,-317.97
Consumer,2013.0,Netherlands,EU,Central,Furniture,Chairs,-251.59500000000003
Consumer,2013.0,Netherlands,EU,Central,Furniture,Furnishings,71.202
Consumer,2013.0,Netherlands,EU,Central,Furniture,Tables,-643.7280000000001
Consumer,2013.0,Netherlands,EU,Central,Office Supplies,Appliances,-130.35
Consumer,2013.0,Netherlands,EU,Central,Office Supplies,Art,-219.95999999999998
Consumer,2013.0,Netherlands,EU,Central,Office Supplies,Binders,-259.32
Consumer,2013.0,Netherlands,EU,Central,Office Supplies,Envelopes,-9.96
Consumer,2013.0,Netherlands,EU,Central,Office Supplies,Fasteners,-1.56
Consumer,2013.0,Netherlands,EU,Central,Office Supplies,Labels,-31.035000000000004
Consumer,2013.0,Netherlands,EU,Central,Office Supplies,Paper,-99.36000000000001
Consumer,2013.0,Netherlands,EU,Central,Office Supplies,Storage,-870.165
Consumer,2013.0,Netherlands,EU,Central,Office Supplies,Supplies,-171.885
Consumer,2013.0,Netherlands,EU,Central,Technology,Accessories,-200.19
Consumer,2013.0,Netherlands,EU,Central,Technology,Copiers,-352.545
Consumer,2013.0,Netherlands,EU,Central,Technology,Machines,-1421.385
Consumer,2013.0,Netherlands,EU,Central,Technology,Phones,-888.7199999999999
Consumer,2013.0,New Zealand,APAC,Oceania,Furniture,Bookcases,972.48
Consumer,2013.0,New Zealand,APAC,Oceania,Furniture,Chairs,105.41999999999997
Consumer,2013.0,New Zealand,APAC,Oceania,Furniture,Furnishings,78.09599999999999
Consumer,2013.0,New Zealand,APAC,Oceania,Furniture,Tables,10.68
Consumer,2013.0,New Zealand,APAC,Oceania,Office Supplies,Art,117.78
Consumer,2013.0,New Zealand,APAC,Oceania,Office Supplies,Binders,130.2
Consumer,2013.0,New Zealand,APAC,Oceania,Office Supplies,Envelopes,35.244
Consumer,2013.0,New Zealand,APAC,Oceania,Office Supplies,Fasteners,70.014
Consumer,2013.0,New Zealand,APAC,Oceania,Office Supplies,Labels,27.0
Consumer,2013.0,New Zealand,APAC,Oceania,Office Supplies,Paper,-41.29200000000001
Consumer,2013.0,New Zealand,APAC,Oceania,Office Supplies,Storage,116.16
Consumer,2013.0,New Zealand,APAC,Oceania,Office Supplies,Supplies,89.01
Consumer,2013.0,New Zealand,APAC,Oceania,Technology,Accessories,36.846000000000004
Consumer,2013.0,New Zealand,APAC,Oceania,Technology,Copiers,407.82
Consumer,2013.0,New Zealand,APAC,Oceania,Technology,Machines,17.903999999999996
Consumer,2013.0,New Zealand,APAC,Oceania,Technology,Phones,682.2
Consumer,2013.0,Nicaragua,LATAM,Central,Furniture,Bookcases,767.1399999999999
Consumer,2013.0,Nicaragua,LATAM,Central,Furniture,Chairs,617.26
Consumer,2013.0,Nicaragua,LATAM,Central,Furniture,Furnishings,91.38
Consumer,2013.0,Nicaragua,LATAM,Central,Furniture,Tables,170.48
Consumer,2013.0,Nicaragua,LATAM,Central,Office Supplies,Appliances,892.86
Consumer,2013.0,Nicaragua,LATAM,Central,Office Supplies,Art,73.5
Consumer,2013.0,Nicaragua,LATAM,Central,Office Supplies,Binders,120.96
Consumer,2013.0,Nicaragua,LATAM,Central,Office Supplies,Envelopes,108.34
Consumer,2013.0,Nicaragua,LATAM,Central,Office Supplies,Fasteners,24.619999999999997
Consumer,2013.0,Nicaragua,LATAM,Central,Office Supplies,Labels,36.2
Consumer,2013.0,Nicaragua,LATAM,Central,Office Supplies,Paper,45.6
Consumer,2013.0,Nicaragua,LATAM,Central,Office Supplies,Storage,268.18
Consumer,2013.0,Nicaragua,LATAM,Central,Office Supplies,Supplies,231.32
Consumer,2013.0,Nicaragua,LATAM,Central,Technology,Accessories,152.0
Consumer,2013.0,Nicaragua,LATAM,Central,Technology,Copiers,828.9696
Consumer,2013.0,Nicaragua,LATAM,Central,Technology,Phones,298.62
Consumer,2013.0,Niger,Africa,Africa,Office Supplies,Art,1.35
Consumer,2013.0,Niger,Africa,Africa,Office Supplies,Binders,6.09
Consumer,2013.0,Niger,Africa,Africa,Office Supplies,Envelopes,0.75
Consumer,2013.0,Nigeria,Africa,Africa,Furniture,Bookcases,-2002.8629999999998
Consumer,2013.0,Nigeria,Africa,Africa,Furniture,Chairs,-2025.5969999999998
Consumer,2013.0,Nigeria,Africa,Africa,Furniture,Furnishings,-197.151
Consumer,2013.0,Nigeria,Africa,Africa,Office Supplies,Appliances,-1789.7939999999999
Consumer,2013.0,Nigeria,Africa,Africa,Office Supplies,Art,-491.50500000000005
Consumer,2013.0,Nigeria,Africa,Africa,Office Supplies,Binders,-474.9
Consumer,2013.0,Nigeria,Africa,Africa,Office Supplies,Envelopes,-229.584
Consumer,2013.0,Nigeria,Africa,Africa,Office Supplies,Fasteners,-39.717
Consumer,2013.0,Nigeria,Africa,Africa,Office Supplies,Labels,-26.655
Consumer,2013.0,Nigeria,Africa,Africa,Office Supplies,Paper,-217.37099999999998
Consumer,2013.0,Nigeria,Africa,Africa,Office Supplies,Storage,-1802.085
Consumer,2013.0,Nigeria,Africa,Africa,Office Supplies,Supplies,-68.61
Consumer,2013.0,Nigeria,Africa,Africa,Technology,Accessories,-65.754
Consumer,2013.0,Nigeria,Africa,Africa,Technology,Copiers,-123.36
Consumer,2013.0,Nigeria,Africa,Africa,Technology,Machines,-1193.865
Consumer,2013.0,Nigeria,Africa,Africa,Technology,Phones,-1408.578
Consumer,2013.0,Norway,EU,North,Furniture,Bookcases,208.08
Consumer,2013.0,Norway,EU,North,Office Supplies,Art,35.04
Consumer,2013.0,Norway,EU,North,Office Supplies,Binders,101.28
Consumer,2013.0,Norway,EU,North,Office Supplies,Envelopes,15.96
Consumer,2013.0,Norway,EU,North,Office Supplies,Labels,0.0
Consumer,2013.0,Norway,EU,North,Technology,Accessories,21.48
Consumer,2013.0,Pakistan,APAC,Central Asia,Furniture,Bookcases,-115.572
Consumer,2013.0,Pakistan,APAC,Central Asia,Furniture,Chairs,87.648
Consumer,2013.0,Pakistan,APAC,Central Asia,Furniture,Furnishings,-4.032
Consumer,2013.0,Pakistan,APAC,Central Asia,Office Supplies,Art,-58.394999999999996
Consumer,2013.0,Pakistan,APAC,Central Asia,Office Supplies,Binders,-32.085
Consumer,2013.0,Pakistan,APAC,Central Asia,Office Supplies,Fasteners,-40.035000000000004
Consumer,2013.0,Pakistan,APAC,Central Asia,Office Supplies,Labels,-15.09
Consumer,2013.0,Pakistan,APAC,Central Asia,Office Supplies,Supplies,-13.44
Consumer,2013.0,Pakistan,APAC,Central Asia,Technology,Accessories,-215.775
Consumer,2013.0,Pakistan,APAC,Central Asia,Technology,Copiers,-50.355
Consumer,2013.0,Pakistan,APAC,Central Asia,Technology,Machines,-106.26
Consumer,2013.0,Pakistan,APAC,Central Asia,Technology,Phones,-259.605
Consumer,2013.0,Panama,LATAM,Central,Furniture,Bookcases,-82.264
Consumer,2013.0,Panama,LATAM,Central,Furniture,Chairs,-61.412
Consumer,2013.0,Panama,LATAM,Central,Furniture,Furnishings,-214.5
Consumer,2013.0,Panama,LATAM,Central,Office Supplies,Appliances,-35.344
Consumer,2013.0,Panama,LATAM,Central,Office Supplies,Art,5.664
Consumer,2013.0,Panama,LATAM,Central,Office Supplies,Binders,-40.188
Consumer,2013.0,Panama,LATAM,Central,Office Supplies,Envelopes,-59.06
Consumer,2013.0,Panama,LATAM,Central,Office Supplies,Fasteners,-20.336000000000002
Consumer,2013.0,Panama,LATAM,Central,Office Supplies,Labels,-18.355999999999998
Consumer,2013.0,Panama,LATAM,Central,Office Supplies,Paper,-14.46
Consumer,2013.0,Panama,LATAM,Central,Office Supplies,Storage,-124.42800000000003
Consumer,2013.0,Panama,LATAM,Central,Office Supplies,Supplies,-92.85600000000001
Consumer,2013.0,Panama,LATAM,Central,Technology,Accessories,-44.46
Consumer,2013.0,Panama,LATAM,Central,Technology,Copiers,-430.63331999999997
Consumer,2013.0,Panama,LATAM,Central,Technology,Phones,-2.784
Consumer,2013.0,Papua New Guinea,APAC,Oceania,Office Supplies,Binders,-7.215
Consumer,2013.0,Papua New Guinea,APAC,Oceania,Office Supplies,Paper,-2.16
Consumer,2013.0,Papua New Guinea,APAC,Oceania,Technology,Accessories,-296.7
Consumer,2013.0,Peru,LATAM,South,Furniture,Bookcases,-100.368
Consumer,2013.0,Peru,LATAM,South,Furniture,Chairs,-176.544
Consumer,2013.0,Peru,LATAM,South,Furniture,Furnishings,-32.208
Consumer,2013.0,Peru,LATAM,South,Furniture,Tables,-777.434
Consumer,2013.0,Peru,LATAM,South,Office Supplies,Appliances,-25.848
Consumer,2013.0,Peru,LATAM,South,Office Supplies,Art,-57.56
Consumer,2013.0,Peru,LATAM,South,Office Supplies,Binders,-13.104
Consumer,2013.0,Peru,LATAM,South,Office Supplies,Envelopes,-27.387999999999998
Consumer,2013.0,Peru,LATAM,South,Office Supplies,Fasteners,-0.76
Consumer,2013.0,Peru,LATAM,South,Office Supplies,Labels,-3.592
Consumer,2013.0,Peru,LATAM,South,Office Supplies,Paper,-14.72
Consumer,2013.0,Peru,LATAM,South,Office Supplies,Storage,-0.036
Consumer,2013.0,Peru,LATAM,South,Technology,Copiers,-50.1688
Consumer,2013.0,Philippines,APAC,Southeast Asia,Furniture,Bookcases,-611.0925
Consumer,2013.0,Philippines,APAC,Southeast Asia,Furniture,Chairs,167.685
Consumer,2013.0,Philippines,APAC,Southeast Asia,Furniture,Furnishings,60.682500000000005
Consumer,2013.0,Philippines,APAC,Southeast Asia,Furniture,Tables,-387.864
Consumer,2013.0,Philippines,APAC,Southeast Asia,Office Supplies,Appliances,216.918
Consumer,2013.0,Philippines,APAC,Southeast Asia,Office Supplies,Art,-23.016000000000002
Consumer,2013.0,Philippines,APAC,Southeast Asia,Office Supplies,Binders,-1.867500000000004
Consumer,2013.0,Philippines,APAC,Southeast Asia,Office Supplies,Envelopes,-107.8185
Consumer,2013.0,Philippines,APAC,Southeast Asia,Office Supplies,Fasteners,-11.859
Consumer,2013.0,Philippines,APAC,Southeast Asia,Office Supplies,Labels,-59.30850000000001
Consumer,2013.0,Philippines,APAC,Southeast Asia,Office Supplies,Paper,-43.008
Consumer,2013.0,Philippines,APAC,Southeast Asia,Office Supplies,Storage,-673.8405
Consumer,2013.0,Philippines,APAC,Southeast Asia,Office Supplies,Supplies,-193.9245
Consumer,2013.0,Philippines,APAC,Southeast Asia,Technology,Accessories,-335.51099999999997
Consumer,2013.0,Philippines,APAC,Southeast Asia,Technology,Copiers,-238.7265
Consumer,2013.0,Philippines,APAC,Southeast Asia,Technology,Machines,33.277499999999996
Consumer,2013.0,Philippines,APAC,Southeast Asia,Technology,Phones,-404.9925
Consumer,2013.0,Poland,EMEA,EMEA,Furniture,Bookcases,53.34
Consumer,2013.0,Poland,EMEA,EMEA,Furniture,Furnishings,112.56
Consumer,2013.0,Poland,EMEA,EMEA,Office Supplies,Appliances,53.16
Consumer,2013.0,Poland,EMEA,EMEA,Office Supplies,Art,196.70999999999998
Consumer,2013.0,Poland,EMEA,EMEA,Office Supplies,Binders,40.29
Consumer,2013.0,Poland,EMEA,EMEA,Office Supplies,Envelopes,23.73
Consumer,2013.0,Poland,EMEA,EMEA,Office Supplies,Fasteners,18.810000000000002
Consumer,2013.0,Poland,EMEA,EMEA,Office Supplies,Labels,5.88
Consumer,2013.0,Poland,EMEA,EMEA,Office Supplies,Paper,121.02
Consumer,2013.0,Poland,EMEA,EMEA,Office Supplies,Storage,147.6
Consumer,2013.0,Poland,EMEA,EMEA,Office Supplies,Supplies,6.84
Consumer,2013.0,Poland,EMEA,EMEA,Technology,Accessories,24.6
Consumer,2013.0,Poland,EMEA,EMEA,Technology,Machines,0.99
Consumer,2013.0,Portugal,EU,South,Office Supplies,Appliances,-19.575
Consumer,2013.0,Portugal,EU,South,Office Supplies,Art,-55.185
Consumer,2013.0,Portugal,EU,South,Office Supplies,Binders,-63.6
Consumer,2013.0,Portugal,EU,South,Office Supplies,Fasteners,-11.04
Consumer,2013.0,Portugal,EU,South,Office Supplies,Paper,-32.76
Consumer,2013.0,Portugal,EU,South,Office Supplies,Storage,-369.57
Consumer,2013.0,Portugal,EU,South,Office Supplies,Supplies,-56.52
Consumer,2013.0,Portugal,EU,South,Technology,Copiers,-114.495
Consumer,2013.0,Portugal,EU,South,Technology,Machines,-281.025
Consumer,2013.0,Portugal,EU,South,Technology,Phones,-357.9
Consumer,2013.0,Qatar,EMEA,EMEA,Office Supplies,Paper,8.64
Consumer,2013.0,Romania,EMEA,EMEA,Furniture,Bookcases,181.74
Consumer,2013.0,Romania,EMEA,EMEA,Furniture,Chairs,16.89
Consumer,2013.0,Romania,EMEA,EMEA,Office Supplies,Art,25.83
Consumer,2013.0,Romania,EMEA,EMEA,Office Supplies,Envelopes,33.18
Consumer,2013.0,Romania,EMEA,EMEA,Office Supplies,Fasteners,17.4
Consumer,2013.0,Romania,EMEA,EMEA,Office Supplies,Supplies,6.87
Consumer,2013.0,Romania,EMEA,EMEA,Technology,Copiers,111.12
Consumer,2013.0,Romania,EMEA,EMEA,Technology,Phones,34.89
Consumer,2013.0,Russia,EMEA,EMEA,Furniture,Bookcases,11.67
Consumer,2013.0,Russia,EMEA,EMEA,Furniture,Chairs,65.4
Consumer,2013.0,Russia,EMEA,EMEA,Furniture,Furnishings,4.38
Consumer,2013.0,Russia,EMEA,EMEA,Furniture,Tables,152.67
Consumer,2013.0,Russia,EMEA,EMEA,Office Supplies,Appliances,162.9
Consumer,2013.0,Russia,EMEA,EMEA,Office Supplies,Art,199.41
Consumer,2013.0,Russia,EMEA,EMEA,Office Supplies,Binders,190.59
Consumer,2013.0,Russia,EMEA,EMEA,Office Supplies,Envelopes,2.34
Consumer,2013.0,Russia,EMEA,EMEA,Office Supplies,Fasteners,9.0
Consumer,2013.0,Russia,EMEA,EMEA,Office Supplies,Labels,10.860000000000001
Consumer,2013.0,Russia,EMEA,EMEA,Office Supplies,Paper,39.18
Consumer,2013.0,Russia,EMEA,EMEA,Office Supplies,Storage,357.15
Consumer,2013.0,Russia,EMEA,EMEA,Office Supplies,Supplies,23.85
Consumer,2013.0,Russia,EMEA,EMEA,Technology,Accessories,39.06
Consumer,2013.0,Russia,EMEA,EMEA,Technology,Copiers,280.35
Consumer,2013.0,Russia,EMEA,EMEA,Technology,Machines,402.9599999999999
Consumer,2013.0,Russia,EMEA,EMEA,Technology,Phones,1240.02
Consumer,2013.0,Rwanda,Africa,Africa,Furniture,Bookcases,22.68
Consumer,2013.0,Rwanda,Africa,Africa,Technology,Copiers,268.38
Consumer,2013.0,Rwanda,Africa,Africa,Technology,Phones,45.81
Consumer,2013.0,Saudi Arabia,EMEA,EMEA,Furniture,Furnishings,10.41
Consumer,2013.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Appliances,318.36
Consumer,2013.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Binders,1.26
Consumer,2013.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Envelopes,29.88
Consumer,2013.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Labels,0.12
Consumer,2013.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Paper,0.6
Consumer,2013.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Storage,37.02
Consumer,2013.0,Saudi Arabia,EMEA,EMEA,Technology,Copiers,92.58
Consumer,2013.0,Saudi Arabia,EMEA,EMEA,Technology,Machines,24.45
Consumer,2013.0,Saudi Arabia,EMEA,EMEA,Technology,Phones,104.76
Consumer,2013.0,Senegal,Africa,Africa,Furniture,Bookcases,19.83
Consumer,2013.0,Senegal,Africa,Africa,Furniture,Chairs,17.34
Consumer,2013.0,Senegal,Africa,Africa,Furniture,Furnishings,39.18
Consumer,2013.0,Senegal,Africa,Africa,Office Supplies,Appliances,381.69
Consumer,2013.0,Senegal,Africa,Africa,Office Supplies,Art,17.7
Consumer,2013.0,Senegal,Africa,Africa,Office Supplies,Binders,53.339999999999996
Consumer,2013.0,Senegal,Africa,Africa,Office Supplies,Envelopes,14.25
Consumer,2013.0,Senegal,Africa,Africa,Office Supplies,Paper,57.48
Consumer,2013.0,Senegal,Africa,Africa,Office Supplies,Storage,100.74000000000001
Consumer,2013.0,Senegal,Africa,Africa,Technology,Accessories,26.130000000000003
Consumer,2013.0,Senegal,Africa,Africa,Technology,Copiers,311.52
Consumer,2013.0,Senegal,Africa,Africa,Technology,Machines,124.77000000000001
Consumer,2013.0,Senegal,Africa,Africa,Technology,Phones,678.72
Consumer,2013.0,Singapore,APAC,Southeast Asia,Furniture,Chairs,160.65
Consumer,2013.0,Singapore,APAC,Southeast Asia,Office Supplies,Binders,63.839999999999996
Consumer,2013.0,Singapore,APAC,Southeast Asia,Office Supplies,Envelopes,119.13
Consumer,2013.0,Singapore,APAC,Southeast Asia,Office Supplies,Fasteners,9.72
Consumer,2013.0,Singapore,APAC,Southeast Asia,Office Supplies,Labels,55.2
Consumer,2013.0,Singapore,APAC,Southeast Asia,Office Supplies,Paper,181.2
Consumer,2013.0,Singapore,APAC,Southeast Asia,Office Supplies,Storage,5.04
Consumer,2013.0,Singapore,APAC,Southeast Asia,Office Supplies,Supplies,0.45
Consumer,2013.0,Singapore,APAC,Southeast Asia,Technology,Accessories,26.400000000000002
Consumer,2013.0,Singapore,APAC,Southeast Asia,Technology,Copiers,321.66
Consumer,2013.0,Singapore,APAC,Southeast Asia,Technology,Machines,66.36
Consumer,2013.0,Singapore,APAC,Southeast Asia,Technology,Phones,21.69
Consumer,2013.0,Somalia,Africa,Africa,Furniture,Bookcases,20.76
Consumer,2013.0,Somalia,Africa,Africa,Furniture,Chairs,15.3
Consumer,2013.0,Somalia,Africa,Africa,Furniture,Furnishings,12.24
Consumer,2013.0,Somalia,Africa,Africa,Office Supplies,Labels,3.6
Consumer,2013.0,Somalia,Africa,Africa,Office Supplies,Paper,17.88
Consumer,2013.0,Somalia,Africa,Africa,Technology,Accessories,121.71
Consumer,2013.0,South Africa,Africa,Africa,Furniture,Bookcases,341.28
Consumer,2013.0,South Africa,Africa,Africa,Furniture,Chairs,277.47
Consumer,2013.0,South Africa,Africa,Africa,Furniture,Furnishings,70.2
Consumer,2013.0,South Africa,Africa,Africa,Office Supplies,Appliances,28.62
Consumer,2013.0,South Africa,Africa,Africa,Office Supplies,Art,186.87
Consumer,2013.0,South Africa,Africa,Africa,Office Supplies,Binders,103.88999999999999
Consumer,2013.0,South Africa,Africa,Africa,Office Supplies,Envelopes,2.85
Consumer,2013.0,South Africa,Africa,Africa,Office Supplies,Fasteners,14.82
Consumer,2013.0,South Africa,Africa,Africa,Office Supplies,Labels,40.620000000000005
Consumer,2013.0,South Africa,Africa,Africa,Office Supplies,Paper,4.62
Consumer,2013.0,South Africa,Africa,Africa,Office Supplies,Storage,293.52
Consumer,2013.0,South Africa,Africa,Africa,Office Supplies,Supplies,20.13
Consumer,2013.0,South Africa,Africa,Africa,Technology,Accessories,133.56
Consumer,2013.0,South Africa,Africa,Africa,Technology,Copiers,493.92
Consumer,2013.0,South Africa,Africa,Africa,Technology,Machines,0.75
Consumer,2013.0,South Africa,Africa,Africa,Technology,Phones,363.18
Consumer,2013.0,South Korea,APAC,North Asia,Furniture,Bookcases,173.01
Consumer,2013.0,South Korea,APAC,North Asia,Furniture,Furnishings,34.536
Consumer,2013.0,South Korea,APAC,North Asia,Furniture,Tables,-344.412
Consumer,2013.0,South Korea,APAC,North Asia,Office Supplies,Art,-5.55
Consumer,2013.0,South Korea,APAC,North Asia,Office Supplies,Binders,-9.615
Consumer,2013.0,South Korea,APAC,North Asia,Office Supplies,Envelopes,-71.58
Consumer,2013.0,South Korea,APAC,North Asia,Office Supplies,Fasteners,-34.755
Consumer,2013.0,South Korea,APAC,North Asia,Office Supplies,Labels,-23.895
Consumer,2013.0,South Korea,APAC,North Asia,Office Supplies,Paper,-94.725
Consumer,2013.0,South Korea,APAC,North Asia,Office Supplies,Storage,-443.64
Consumer,2013.0,South Korea,APAC,North Asia,Technology,Copiers,-302.355
Consumer,2013.0,South Korea,APAC,North Asia,Technology,Phones,-48.66
Consumer,2013.0,Spain,EU,South,Furniture,Bookcases,3090.5399999999995
Consumer,2013.0,Spain,EU,South,Furniture,Chairs,-319.848
Consumer,2013.0,Spain,EU,South,Furniture,Furnishings,295.08
Consumer,2013.0,Spain,EU,South,Office Supplies,Appliances,35.88
Consumer,2013.0,Spain,EU,South,Office Supplies,Art,573.12
Consumer,2013.0,Spain,EU,South,Office Supplies,Binders,229.29
Consumer,2013.0,Spain,EU,South,Office Supplies,Envelopes,65.7
Consumer,2013.0,Spain,EU,South,Office Supplies,Fasteners,34.59
Consumer,2013.0,Spain,EU,South,Office Supplies,Labels,25.259999999999998
Consumer,2013.0,Spain,EU,South,Office Supplies,Paper,68.97
Consumer,2013.0,Spain,EU,South,Office Supplies,Storage,31.39200000000001
Consumer,2013.0,Spain,EU,South,Office Supplies,Supplies,33.57
Consumer,2013.0,Spain,EU,South,Technology,Accessories,983.3399999999999
Consumer,2013.0,Spain,EU,South,Technology,Copiers,445.10999999999996
Consumer,2013.0,Spain,EU,South,Technology,Machines,552.3960000000001
Consumer,2013.0,Spain,EU,South,Technology,Phones,-8.343
Consumer,2013.0,Sudan,Africa,Africa,Furniture,Chairs,86.88
Consumer,2013.0,Sudan,Africa,Africa,Office Supplies,Art,0.99
Consumer,2013.0,Sudan,Africa,Africa,Office Supplies,Binders,15.21
Consumer,2013.0,Sudan,Africa,Africa,Office Supplies,Paper,21.72
Consumer,2013.0,Sudan,Africa,Africa,Office Supplies,Storage,41.19
Consumer,2013.0,Sudan,Africa,Africa,Technology,Accessories,7.38
Consumer,2013.0,Sudan,Africa,Africa,Technology,Machines,58.26
Consumer,2013.0,Sweden,EU,North,Furniture,Bookcases,-21.915
Consumer,2013.0,Sweden,EU,North,Furniture,Furnishings,-10.098
Consumer,2013.0,Sweden,EU,North,Furniture,Tables,-1557.99
Consumer,2013.0,Sweden,EU,North,Office Supplies,Appliances,-47.07
Consumer,2013.0,Sweden,EU,North,Office Supplies,Art,-14.76
Consumer,2013.0,Sweden,EU,North,Office Supplies,Binders,-3.015
Consumer,2013.0,Sweden,EU,North,Office Supplies,Envelopes,-51.18
Consumer,2013.0,Sweden,EU,North,Office Supplies,Fasteners,-6.12
Consumer,2013.0,Sweden,EU,North,Office Supplies,Storage,-50.58
Consumer,2013.0,Sweden,EU,North,Technology,Accessories,-291.51
Consumer,2013.0,Switzerland,EU,Central,Furniture,Chairs,1324.86
Consumer,2013.0,Switzerland,EU,Central,Office Supplies,Art,58.41
Consumer,2013.0,Switzerland,EU,Central,Office Supplies,Envelopes,80.43
Consumer,2013.0,Switzerland,EU,Central,Office Supplies,Labels,7.41
Consumer,2013.0,Switzerland,EU,Central,Office Supplies,Storage,3.78
Consumer,2013.0,Switzerland,EU,Central,Technology,Machines,266.1
Consumer,2013.0,Switzerland,EU,Central,Technology,Phones,63.84
Consumer,2013.0,Syria,EMEA,EMEA,Office Supplies,Art,0.0
Consumer,2013.0,Syria,EMEA,EMEA,Office Supplies,Binders,24.36
Consumer,2013.0,Syria,EMEA,EMEA,Office Supplies,Fasteners,35.67
Consumer,2013.0,Syria,EMEA,EMEA,Office Supplies,Paper,7.14
Consumer,2013.0,Taiwan,APAC,North Asia,Furniture,Chairs,228.69
Consumer,2013.0,Taiwan,APAC,North Asia,Office Supplies,Supplies,31.08
Consumer,2013.0,Tanzania,Africa,Africa,Office Supplies,Appliances,246.48000000000002
Consumer,2013.0,Tanzania,Africa,Africa,Office Supplies,Art,22.68
Consumer,2013.0,Tanzania,Africa,Africa,Office Supplies,Binders,88.53
Consumer,2013.0,Tanzania,Africa,Africa,Office Supplies,Envelopes,15.57
Consumer,2013.0,Tanzania,Africa,Africa,Office Supplies,Fasteners,10.23
Consumer,2013.0,Tanzania,Africa,Africa,Office Supplies,Storage,-46.332
Consumer,2013.0,Tanzania,Africa,Africa,Technology,Accessories,50.07
Consumer,2013.0,Tanzania,Africa,Africa,Technology,Copiers,37.98
Consumer,2013.0,Tanzania,Africa,Africa,Technology,Machines,21.15
Consumer,2013.0,Tanzania,Africa,Africa,Technology,Phones,332.1780000000001
