Segment,Year,Country,Market,Region,Category,Sub-Category,Profit
Consumer,2012.0,Netherlands,EU,Central,Furniture,Bookcases,-1545.12
Consumer,2012.0,Netherlands,EU,Central,Furniture,Chairs,-1024.17
Consumer,2012.0,Netherlands,EU,Central,Furniture,Furnishings,39.126000000000005
Consumer,2012.0,Netherlands,EU,Central,Furniture,Tables,-535.437
Consumer,2012.0,Netherlands,EU,Central,Office Supplies,Art,-129.54
Consumer,2012.0,Netherlands,EU,Central,Office Supplies,Binders,-51.75
Consumer,2012.0,Netherlands,EU,Central,Office Supplies,Envelopes,-11.34
Consumer,2012.0,Netherlands,EU,Central,Office Supplies,Fasteners,-36.87
Consumer,2012.0,Netherlands,EU,Central,Office Supplies,Labels,-7.23
Consumer,2012.0,Netherlands,EU,Central,Office Supplies,Paper,-70.965
Consumer,2012.0,Netherlands,EU,Central,Office Supplies,Storage,-172.035
Consumer,2012.0,Netherlands,EU,Central,Office Supplies,Supplies,-47.46
Consumer,2012.0,Netherlands,EU,Central,Technology,Copiers,-1992.3600000000001
Consumer,2012.0,Netherlands,EU,Central,Technology,Machines,-198.45
Consumer,2012.0,Netherlands,EU,Central,Technology,Phones,-340.545
Consumer,2012.0,New Zealand,APAC,Oceania,Furniture,Bookcases,-177.21000000000004
Consumer,2012.0,New Zealand,APAC,Oceania,Furniture,Chairs,-96.51599999999999
Consumer,2012.0,New Zealand,APAC,Oceania,Furniture,Furnishings,58.032
Consumer,2012.0,New Zealand,APAC,Oceania,Furniture,Tables,1416.372
Consumer,2012.0,New Zealand,APAC,Oceania,Office Supplies,Appliances,-354.192
Consumer,2012.0,New Zealand,APAC,Oceania,Office Supplies,Art,110.67
Consumer,2012.0,New Zealand,APAC,Oceania,Office Supplies,Binders,95.412
Consumer,2012.0,New Zealand,APAC,Oceania,Office Supplies,Envelopes,1.392
Consumer,2012.0,New Zealand,APAC,Oceania,Office Supplies,Fasteners,31.152000000000005
Consumer,2012.0,New Zealand,APAC,Oceania,Office Supplies,Labels,25.476000000000003
Consumer,2012.0,New Zealand,APAC,Oceania,Office Supplies,Paper,-18.816
Consumer,2012.0,New Zealand,APAC,Oceania,Office Supplies,Storage,17.723999999999997
Consumer,2012.0,New Zealand,APAC,Oceania,Office Supplies,Supplies,20.016
Consumer,2012.0,New Zealand,APAC,Oceania,Technology,Accessories,-308.712
Consumer,2012.0,New Zealand,APAC,Oceania,Technology,Copiers,-200.57999999999998
Consumer,2012.0,New Zealand,APAC,Oceania,Technology,Machines,-148.67999999999995
Consumer,2012.0,New Zealand,APAC,Oceania,Technology,Phones,414.504
Consumer,2012.0,Nicaragua,LATAM,Central,Furniture,Bookcases,49.98
Consumer,2012.0,Nicaragua,LATAM,Central,Furniture,Chairs,51.12
Consumer,2012.0,Nicaragua,LATAM,Central,Furniture,Furnishings,25.200000000000003
Consumer,2012.0,Nicaragua,LATAM,Central,Office Supplies,Art,76.48
Consumer,2012.0,Nicaragua,LATAM,Central,Office Supplies,Binders,112.34000000000002
Consumer,2012.0,Nicaragua,LATAM,Central,Office Supplies,Envelopes,94.38
Consumer,2012.0,Nicaragua,LATAM,Central,Office Supplies,Fasteners,38.3
Consumer,2012.0,Nicaragua,LATAM,Central,Office Supplies,Labels,28.200000000000003
Consumer,2012.0,Nicaragua,LATAM,Central,Office Supplies,Paper,102.16000000000001
Consumer,2012.0,Nicaragua,LATAM,Central,Office Supplies,Storage,128.7
Consumer,2012.0,Nicaragua,LATAM,Central,Office Supplies,Supplies,39.040000000000006
Consumer,2012.0,Nicaragua,LATAM,Central,Technology,Accessories,453.55999999999995
Consumer,2012.0,Nicaragua,LATAM,Central,Technology,Copiers,223.25907999999998
Consumer,2012.0,Nicaragua,LATAM,Central,Technology,Phones,456.48
Consumer,2012.0,Nigeria,Africa,Africa,Furniture,Bookcases,-808.1310000000001
Consumer,2012.0,Nigeria,Africa,Africa,Furniture,Chairs,-651.063
Consumer,2012.0,Nigeria,Africa,Africa,Furniture,Furnishings,-340.689
Consumer,2012.0,Nigeria,Africa,Africa,Furniture,Tables,-1576.824
Consumer,2012.0,Nigeria,Africa,Africa,Office Supplies,Appliances,-1271.001
Consumer,2012.0,Nigeria,Africa,Africa,Office Supplies,Art,-875.9519999999999
Consumer,2012.0,Nigeria,Africa,Africa,Office Supplies,Binders,-185.80200000000002
Consumer,2012.0,Nigeria,Africa,Africa,Office Supplies,Envelopes,-134.37599999999998
Consumer,2012.0,Nigeria,Africa,Africa,Office Supplies,Fasteners,-7.593
Consumer,2012.0,Nigeria,Africa,Africa,Office Supplies,Labels,-38.502
Consumer,2012.0,Nigeria,Africa,Africa,Office Supplies,Paper,-114.6
Consumer,2012.0,Nigeria,Africa,Africa,Office Supplies,Storage,-482.178
Consumer,2012.0,Nigeria,Africa,Africa,Office Supplies,Supplies,-236.865
Consumer,2012.0,Nigeria,Africa,Africa,Technology,Accessories,-68.32499999999999
Consumer,2012.0,Nigeria,Africa,Africa,Technology,Copiers,-276.18
Consumer,2012.0,Nigeria,Africa,Africa,Technology,Machines,-1515.684
Consumer,2012.0,Nigeria,Africa,Africa,Technology,Phones,-1509.216
Consumer,2012.0,Norway,EU,North,Office Supplies,Labels,5.37
Consumer,2012.0,Norway,EU,North,Office Supplies,Paper,25.2
Consumer,2012.0,Norway,EU,North,Technology,Accessories,40.68
Consumer,2012.0,Pakistan,APAC,Central Asia,Furniture,Bookcases,88.794
Consumer,2012.0,Pakistan,APAC,Central Asia,Furniture,Chairs,171.774
Consumer,2012.0,Pakistan,APAC,Central Asia,Furniture,Furnishings,118.476
Consumer,2012.0,Pakistan,APAC,Central Asia,Furniture,Tables,-244.386
Consumer,2012.0,Pakistan,APAC,Central Asia,Office Supplies,Appliances,-1661.6100000000001
Consumer,2012.0,Pakistan,APAC,Central Asia,Office Supplies,Art,-46.11
Consumer,2012.0,Pakistan,APAC,Central Asia,Office Supplies,Binders,-33.480000000000004
Consumer,2012.0,Pakistan,APAC,Central Asia,Office Supplies,Envelopes,-51.39
Consumer,2012.0,Pakistan,APAC,Central Asia,Office Supplies,Labels,-8.19
Consumer,2012.0,Pakistan,APAC,Central Asia,Office Supplies,Paper,-9.344999999999999
Consumer,2012.0,Pakistan,APAC,Central Asia,Office Supplies,Supplies,-42.48
Consumer,2012.0,Pakistan,APAC,Central Asia,Technology,Accessories,-2.34
Consumer,2012.0,Pakistan,APAC,Central Asia,Technology,Copiers,-353.415
Consumer,2012.0,Pakistan,APAC,Central Asia,Technology,Machines,-37.74
Consumer,2012.0,Panama,LATAM,Central,Furniture,Bookcases,-177.42000000000002
Consumer,2012.0,Panama,LATAM,Central,Furniture,Chairs,-413.144
Consumer,2012.0,Panama,LATAM,Central,Furniture,Furnishings,-15.12
Consumer,2012.0,Panama,LATAM,Central,Office Supplies,Art,-1.484
Consumer,2012.0,Panama,LATAM,Central,Office Supplies,Binders,0.8720000000000003
Consumer,2012.0,Panama,LATAM,Central,Office Supplies,Envelopes,-91.376
Consumer,2012.0,Panama,LATAM,Central,Office Supplies,Fasteners,-9.3
Consumer,2012.0,Panama,LATAM,Central,Office Supplies,Labels,-10.632
Consumer,2012.0,Panama,LATAM,Central,Office Supplies,Paper,-4.1
Consumer,2012.0,Panama,LATAM,Central,Office Supplies,Storage,1.908
Consumer,2012.0,Panama,LATAM,Central,Technology,Accessories,-228.072
Consumer,2012.0,Panama,LATAM,Central,Technology,Copiers,-395.08284
Consumer,2012.0,Panama,LATAM,Central,Technology,Phones,-262.8
Consumer,2012.0,Papua New Guinea,APAC,Oceania,Furniture,Furnishings,39.492
Consumer,2012.0,Papua New Guinea,APAC,Oceania,Office Supplies,Fasteners,-2.49
Consumer,2012.0,Papua New Guinea,APAC,Oceania,Office Supplies,Paper,-5.4
Consumer,2012.0,Paraguay,LATAM,South,Office Supplies,Fasteners,2.48
Consumer,2012.0,Peru,LATAM,South,Furniture,Bookcases,-563.856
Consumer,2012.0,Peru,LATAM,South,Furniture,Chairs,-57.504
Consumer,2012.0,Peru,LATAM,South,Furniture,Furnishings,-0.768
Consumer,2012.0,Peru,LATAM,South,Office Supplies,Appliances,-76.448
Consumer,2012.0,Peru,LATAM,South,Office Supplies,Art,-90.624
Consumer,2012.0,Peru,LATAM,South,Office Supplies,Binders,-80.852
Consumer,2012.0,Peru,LATAM,South,Office Supplies,Envelopes,8.196
Consumer,2012.0,Peru,LATAM,South,Office Supplies,Fasteners,-4.56
Consumer,2012.0,Peru,LATAM,South,Office Supplies,Storage,-100.204
Consumer,2012.0,Peru,LATAM,South,Technology,Accessories,-61.152
Consumer,2012.0,Peru,LATAM,South,Technology,Copiers,-192.09612
Consumer,2012.0,Peru,LATAM,South,Technology,Phones,64.37599999999999
Consumer,2012.0,Philippines,APAC,Southeast Asia,Furniture,Bookcases,-812.6445
Consumer,2012.0,Philippines,APAC,Southeast Asia,Furniture,Chairs,110.49
Consumer,2012.0,Philippines,APAC,Southeast Asia,Furniture,Furnishings,-99.84
Consumer,2012.0,Philippines,APAC,Southeast Asia,Furniture,Tables,-418.167
Consumer,2012.0,Philippines,APAC,Southeast Asia,Office Supplies,Appliances,-15.2775
Consumer,2012.0,Philippines,APAC,Southeast Asia,Office Supplies,Art,-54.195
Consumer,2012.0,Philippines,APAC,Southeast Asia,Office Supplies,Binders,116.91
Consumer,2012.0,Philippines,APAC,Southeast Asia,Office Supplies,Fasteners,-17.994
Consumer,2012.0,Philippines,APAC,Southeast Asia,Office Supplies,Labels,-28.1865
Consumer,2012.0,Philippines,APAC,Southeast Asia,Office Supplies,Paper,-37.5075
Consumer,2012.0,Philippines,APAC,Southeast Asia,Office Supplies,Storage,-515.7075
Consumer,2012.0,Philippines,APAC,Southeast Asia,Office Supplies,Supplies,-38.109
Consumer,2012.0,Philippines,APAC,Southeast Asia,Technology,Accessories,-62.297999999999995
Consumer,2012.0,Philippines,APAC,Southeast Asia,Technology,Copiers,-121.23
Consumer,2012.0,Philippines,APAC,Southeast Asia,Technology,Machines,-65.895
Consumer,2012.0,Philippines,APAC,Southeast Asia,Technology,Phones,427.3575
Consumer,2012.0,Poland,EMEA,EMEA,Furniture,Bookcases,28.86
Consumer,2012.0,Poland,EMEA,EMEA,Furniture,Chairs,70.95
Consumer,2012.0,Poland,EMEA,EMEA,Furniture,Furnishings,3.3
Consumer,2012.0,Poland,EMEA,EMEA,Office Supplies,Appliances,89.91
Consumer,2012.0,Poland,EMEA,EMEA,Office Supplies,Envelopes,1.95
Consumer,2012.0,Poland,EMEA,EMEA,Office Supplies,Fasteners,17.28
Consumer,2012.0,Poland,EMEA,EMEA,Office Supplies,Storage,32.88
Consumer,2012.0,Poland,EMEA,EMEA,Office Supplies,Supplies,11.370000000000001
Consumer,2012.0,Poland,EMEA,EMEA,Technology,Copiers,76.08
Consumer,2012.0,Poland,EMEA,EMEA,Technology,Machines,162.09
Consumer,2012.0,Poland,EMEA,EMEA,Technology,Phones,6.09
Consumer,2012.0,Portugal,EU,South,Furniture,Furnishings,-9.09
Consumer,2012.0,Portugal,EU,South,Office Supplies,Binders,-7.5
Consumer,2012.0,Portugal,EU,South,Office Supplies,Paper,-16.71
Consumer,2012.0,Portugal,EU,South,Office Supplies,Supplies,-77.94
Consumer,2012.0,Portugal,EU,South,Technology,Machines,-156.6
Consumer,2012.0,Portugal,EU,South,Technology,Phones,-341.475
Consumer,2012.0,Romania,EMEA,EMEA,Furniture,Bookcases,374.58000000000004
Consumer,2012.0,Romania,EMEA,EMEA,Furniture,Chairs,83.03999999999999
Consumer,2012.0,Romania,EMEA,EMEA,Furniture,Furnishings,26.73
Consumer,2012.0,Romania,EMEA,EMEA,Office Supplies,Appliances,66.66
Consumer,2012.0,Romania,EMEA,EMEA,Office Supplies,Art,14.7
Consumer,2012.0,Romania,EMEA,EMEA,Office Supplies,Binders,4.2
Consumer,2012.0,Romania,EMEA,EMEA,Office Supplies,Envelopes,17.1
Consumer,2012.0,Romania,EMEA,EMEA,Office Supplies,Fasteners,18.0
Consumer,2012.0,Romania,EMEA,EMEA,Office Supplies,Supplies,22.2
Consumer,2012.0,Romania,EMEA,EMEA,Technology,Copiers,363.36
Consumer,2012.0,Romania,EMEA,EMEA,Technology,Machines,112.68
Consumer,2012.0,Romania,EMEA,EMEA,Technology,Phones,129.0
Consumer,2012.0,Russia,EMEA,EMEA,Furniture,Furnishings,73.41
Consumer,2012.0,Russia,EMEA,EMEA,Office Supplies,Art,22.14
Consumer,2012.0,Russia,EMEA,EMEA,Office Supplies,Binders,19.5
Consumer,2012.0,Russia,EMEA,EMEA,Office Supplies,Envelopes,12.24
Consumer,2012.0,Russia,EMEA,EMEA,Office Supplies,Labels,3.21
Consumer,2012.0,Russia,EMEA,EMEA,Office Supplies,Paper,11.1
Consumer,2012.0,Russia,EMEA,EMEA,Office Supplies,Storage,368.78999999999996
Consumer,2012.0,Russia,EMEA,EMEA,Office Supplies,Supplies,14.76
Consumer,2012.0,Russia,EMEA,EMEA,Technology,Accessories,8.31
Consumer,2012.0,Russia,EMEA,EMEA,Technology,Machines,687.4200000000001
Consumer,2012.0,Russia,EMEA,EMEA,Technology,Phones,52.38
Consumer,2012.0,Rwanda,Africa,Africa,Office Supplies,Fasteners,7.08
Consumer,2012.0,Rwanda,Africa,Africa,Office Supplies,Storage,92.88
Consumer,2012.0,Rwanda,Africa,Africa,Technology,Accessories,187.92
Consumer,2012.0,Saudi Arabia,EMEA,EMEA,Furniture,Bookcases,30.48
Consumer,2012.0,Saudi Arabia,EMEA,EMEA,Furniture,Chairs,12.09
Consumer,2012.0,Saudi Arabia,EMEA,EMEA,Furniture,Tables,820.32
Consumer,2012.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Appliances,244.05
Consumer,2012.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Art,15.0
Consumer,2012.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Binders,67.71000000000001
Consumer,2012.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Envelopes,25.62
Consumer,2012.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Fasteners,4.26
Consumer,2012.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Labels,33.12
Consumer,2012.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Paper,23.46
Consumer,2012.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Storage,269.15999999999997
Consumer,2012.0,Saudi Arabia,EMEA,EMEA,Technology,Accessories,251.54999999999998
Consumer,2012.0,Saudi Arabia,EMEA,EMEA,Technology,Machines,20.73
Consumer,2012.0,Senegal,Africa,Africa,Office Supplies,Binders,9.24
Consumer,2012.0,Senegal,Africa,Africa,Office Supplies,Storage,34.62
Consumer,2012.0,Senegal,Africa,Africa,Office Supplies,Supplies,47.22
Consumer,2012.0,Senegal,Africa,Africa,Technology,Copiers,188.91
Consumer,2012.0,Senegal,Africa,Africa,Technology,Phones,61.41
Consumer,2012.0,Sierra Leone,Africa,Africa,Furniture,Bookcases,213.96
Consumer,2012.0,Sierra Leone,Africa,Africa,Office Supplies,Binders,35.699999999999996
Consumer,2012.0,Sierra Leone,Africa,Africa,Office Supplies,Storage,17.16
Consumer,2012.0,Sierra Leone,Africa,Africa,Technology,Accessories,1.38
Consumer,2012.0,Sierra Leone,Africa,Africa,Technology,Copiers,40.02
Consumer,2012.0,Sierra Leone,Africa,Africa,Technology,Machines,8.19
Consumer,2012.0,Singapore,APAC,Southeast Asia,Furniture,Bookcases,251.55000000000004
Consumer,2012.0,Singapore,APAC,Southeast Asia,Furniture,Chairs,193.8
Consumer,2012.0,Singapore,APAC,Southeast Asia,Furniture,Furnishings,18.9
Consumer,2012.0,Singapore,APAC,Southeast Asia,Office Supplies,Appliances,585.15
Consumer,2012.0,Singapore,APAC,Southeast Asia,Office Supplies,Art,87.72
Consumer,2012.0,Singapore,APAC,Southeast Asia,Office Supplies,Binders,61.019999999999996
Consumer,2012.0,Singapore,APAC,Southeast Asia,Office Supplies,Envelopes,20.97
Consumer,2012.0,Singapore,APAC,Southeast Asia,Office Supplies,Fasteners,11.46
Consumer,2012.0,Singapore,APAC,Southeast Asia,Office Supplies,Labels,9.420000000000002
Consumer,2012.0,Singapore,APAC,Southeast Asia,Office Supplies,Paper,17.58
Consumer,2012.0,Singapore,APAC,Southeast Asia,Office Supplies,Storage,239.82
Consumer,2012.0,Singapore,APAC,Southeast Asia,Office Supplies,Supplies,8.25
Consumer,2012.0,Singapore,APAC,Southeast Asia,Technology,Accessories,196.46999999999997
Consumer,2012.0,Singapore,APAC,Southeast Asia,Technology,Copiers,454.14
Consumer,2012.0,Singapore,APAC,Southeast Asia,Technology,Phones,342.24
Consumer,2012.0,Slovakia,EMEA,EMEA,Office Supplies,Art,9.54
Consumer,2012.0,Slovakia,EMEA,EMEA,Office Supplies,Fasteners,9.3
Consumer,2012.0,Somalia,Africa,Africa,Office Supplies,Binders,3.51
Consumer,2012.0,Somalia,Africa,Africa,Office Supplies,Storage,3.96
Consumer,2012.0,South Africa,Africa,Africa,Furniture,Bookcases,65.31
Consumer,2012.0,South Africa,Africa,Africa,Furniture,Furnishings,104.64
Consumer,2012.0,South Africa,Africa,Africa,Office Supplies,Appliances,199.92
Consumer,2012.0,South Africa,Africa,Africa,Office Supplies,Art,48.27
Consumer,2012.0,South Africa,Africa,Africa,Office Supplies,Binders,66.33
Consumer,2012.0,South Africa,Africa,Africa,Office Supplies,Paper,2.67
Consumer,2012.0,South Africa,Africa,Africa,Office Supplies,Storage,87.03000000000002
Consumer,2012.0,South Africa,Africa,Africa,Technology,Copiers,109.2
Consumer,2012.0,South Africa,Africa,Africa,Technology,Machines,135.66
Consumer,2012.0,South Africa,Africa,Africa,Technology,Phones,109.95
Consumer,2012.0,South Korea,APAC,North Asia,Furniture,Bookcases,-173.358
Consumer,2012.0,South Korea,APAC,North Asia,Furniture,Chairs,234.894
Consumer,2012.0,South Korea,APAC,North Asia,Office Supplies,Appliances,-520.335
Consumer,2012.0,South Korea,APAC,North Asia,Office Supplies,Art,-20.625
Consumer,2012.0,South Korea,APAC,North Asia,Office Supplies,Binders,-62.16
Consumer,2012.0,South Korea,APAC,North Asia,Office Supplies,Fasteners,-35.895
Consumer,2012.0,South Korea,APAC,North Asia,Office Supplies,Labels,-4.29
Consumer,2012.0,South Korea,APAC,North Asia,Office Supplies,Paper,-31.95
Consumer,2012.0,South Korea,APAC,North Asia,Office Supplies,Storage,-69.45
Consumer,2012.0,South Korea,APAC,North Asia,Technology,Accessories,-100.71
Consumer,2012.0,South Korea,APAC,North Asia,Technology,Phones,-146.85
Consumer,2012.0,Spain,EU,South,Furniture,Bookcases,501.45000000000005
Consumer,2012.0,Spain,EU,South,Furniture,Chairs,-28.181999999999988
Consumer,2012.0,Spain,EU,South,Furniture,Furnishings,457.83
Consumer,2012.0,Spain,EU,South,Office Supplies,Appliances,1207.5900000000001
Consumer,2012.0,Spain,EU,South,Office Supplies,Art,741.21
Consumer,2012.0,Spain,EU,South,Office Supplies,Binders,364.86
Consumer,2012.0,Spain,EU,South,Office Supplies,Envelopes,365.7900000000001
Consumer,2012.0,Spain,EU,South,Office Supplies,Fasteners,44.22
Consumer,2012.0,Spain,EU,South,Office Supplies,Labels,2.52
Consumer,2012.0,Spain,EU,South,Office Supplies,Paper,130.98000000000002
Consumer,2012.0,Spain,EU,South,Office Supplies,Storage,176.724
Consumer,2012.0,Spain,EU,South,Office Supplies,Supplies,183.93
Consumer,2012.0,Spain,EU,South,Technology,Accessories,892.02
Consumer,2012.0,Spain,EU,South,Technology,Copiers,1897.29
Consumer,2012.0,Spain,EU,South,Technology,Machines,-27.76200000000001
Consumer,2012.0,Spain,EU,South,Technology,Phones,183.68699999999998
Consumer,2012.0,Sudan,Africa,Africa,Office Supplies,Art,22.86
Consumer,2012.0,Sudan,Africa,Africa,Office Supplies,Binders,6.93
Consumer,2012.0,Sudan,Africa,Africa,Office Supplies,Fasteners,1.44
Consumer,2012.0,Sudan,Africa,Africa,Office Supplies,Storage,89.28
Consumer,2012.0,Sudan,Africa,Africa,Technology,Phones,44.129999999999995
Consumer,2012.0,Sweden,EU,North,Furniture,Bookcases,-111.69
Consumer,2012.0,Sweden,EU,North,Furniture,Chairs,-28.71
Consumer,2012.0,Sweden,EU,North,Furniture,Furnishings,-18.162
Consumer,2012.0,Sweden,EU,North,Office Supplies,Appliances,-828.585
Consumer,2012.0,Sweden,EU,North,Office Supplies,Art,-6.66
Consumer,2012.0,Sweden,EU,North,Office Supplies,Fasteners,-9.540000000000001
Consumer,2012.0,Sweden,EU,North,Office Supplies,Labels,-0.6
Consumer,2012.0,Sweden,EU,North,Office Supplies,Paper,-39.585
Consumer,2012.0,Sweden,EU,North,Office Supplies,Storage,0.0
Consumer,2012.0,Sweden,EU,North,Technology,Copiers,-454.46999999999997
Consumer,2012.0,Sweden,EU,North,Technology,Machines,-240.42
Consumer,2012.0,Sweden,EU,North,Technology,Phones,-259.305
Consumer,2012.0,Switzerland,EU,Central,Furniture,Chairs,24.18
Consumer,2012.0,Switzerland,EU,Central,Office Supplies,Art,207.60000000000002
Consumer,2012.0,Switzerland,EU,Central,Office Supplies,Binders,108.27
Consumer,2012.0,Switzerland,EU,Central,Office Supplies,Envelopes,10.26
Consumer,2012.0,Switzerland,EU,Central,Office Supplies,Fasteners,0.45
Consumer,2012.0,Switzerland,EU,Central,Office Supplies,Paper,68.4
Consumer,2012.0,Switzerland,EU,Central,Office Supplies,Storage,16.14
Consumer,2012.0,Switzerland,EU,Central,Office Supplies,Supplies,43.71
Consumer,2012.0,Switzerland,EU,Central,Technology,Machines,462.48
Consumer,2012.0,Switzerland,EU,Central,Technology,Phones,142.08
Consumer,2012.0,Syria,EMEA,EMEA,Office Supplies,Storage,-46.34399999999999
Consumer,2012.0,Syria,EMEA,EMEA,Technology,Copiers,256.92
Consumer,2012.0,Tanzania,Africa,Africa,Office Supplies,Binders,18.06
Consumer,2012.0,Tanzania,Africa,Africa,Office Supplies,Storage,5.772
Consumer,2012.0,Tanzania,Africa,Africa,Office Supplies,Supplies,2.1
Consumer,2012.0,Tanzania,Africa,Africa,Technology,Phones,244.617
Consumer,2012.0,Thailand,APAC,Southeast Asia,Furniture,Chairs,200.74740000000003
Consumer,2012.0,Thailand,APAC,Southeast Asia,Furniture,Furnishings,-6.488100000000001
Consumer,2012.0,Thailand,APAC,Southeast Asia,Office Supplies,Appliances,154.053
Consumer,2012.0,Thailand,APAC,Southeast Asia,Office Supplies,Art,-35.1708
Consumer,2012.0,Thailand,APAC,Southeast Asia,Office Supplies,Binders,0.4494000000000007
Consumer,2012.0,Thailand,APAC,Southeast Asia,Office Supplies,Envelopes,-98.142
Consumer,2012.0,Thailand,APAC,Southeast Asia,Office Supplies,Labels,-17.1027
Consumer,2012.0,Thailand,APAC,Southeast Asia,Office Supplies,Paper,-18.5811
Consumer,2012.0,Thailand,APAC,Southeast Asia,Office Supplies,Storage,0.2909999999999999
Consumer,2012.0,Thailand,APAC,Southeast Asia,Office Supplies,Supplies,-32.311499999999995
Consumer,2012.0,Thailand,APAC,Southeast Asia,Technology,Copiers,-92.3982
Consumer,2012.0,Thailand,APAC,Southeast Asia,Technology,Phones,35.192099999999996
Consumer,2012.0,Togo,Africa,Africa,Furniture,Furnishings,10.89
Consumer,2012.0,Togo,Africa,Africa,Office Supplies,Art,167.04
Consumer,2012.0,Trinidad and Tobago,LATAM,Caribbean,Furniture,Bookcases,238.8
Consumer,2012.0,Trinidad and Tobago,LATAM,Caribbean,Technology,Accessories,-23.409999999999997
Consumer,2012.0,Trinidad and Tobago,LATAM,Caribbean,Technology,Phones,285.2
Consumer,2012.0,Tunisia,Africa,Africa,Office Supplies,Art,48.15
Consumer,2012.0,Tunisia,Africa,Africa,Technology,Copiers,117.9
Consumer,2012.0,Turkey,EMEA,EMEA,Furniture,Bookcases,-1081.116
Consumer,2012.0,Turkey,EMEA,EMEA,Furniture,Chairs,-242.886
Consumer,2012.0,Turkey,EMEA,EMEA,Furniture,Furnishings,-613.6200000000001
Consumer,2012.0,Turkey,EMEA,EMEA,Office Supplies,Appliances,-1717.8839999999998
Consumer,2012.0,Turkey,EMEA,EMEA,Office Supplies,Art,-506.79
Consumer,2012.0,Turkey,EMEA,EMEA,Office Supplies,Binders,-259.45200000000006
Consumer,2012.0,Turkey,EMEA,EMEA,Office Supplies,Envelopes,-256.89
Consumer,2012.0,Turkey,EMEA,EMEA,Office Supplies,Fasteners,-60.05400000000001
Consumer,2012.0,Turkey,EMEA,EMEA,Office Supplies,Labels,-49.53600000000001
Consumer,2012.0,Turkey,EMEA,EMEA,Office Supplies,Paper,-266.166
Consumer,2012.0,Turkey,EMEA,EMEA,Office Supplies,Storage,-2353.17
Consumer,2012.0,Turkey,EMEA,EMEA,Office Supplies,Supplies,-182.21399999999997
Consumer,2012.0,Turkey,EMEA,EMEA,Technology,Accessories,-367.17
Consumer,2012.0,Turkey,EMEA,EMEA,Technology,Copiers,-754.2239999999999
Consumer,2012.0,Turkey,EMEA,EMEA,Technology,Machines,-708.054
Consumer,2012.0,Turkey,EMEA,EMEA,Technology,Phones,-2113.71
Consumer,2012.0,Turkmenistan,EMEA,EMEA,Office Supplies,Appliances,-568.6619999999999
Consumer,2012.0,Turkmenistan,EMEA,EMEA,Office Supplies,Binders,-56.04
Consumer,2012.0,Turkmenistan,EMEA,EMEA,Office Supplies,Paper,-3.309
Consumer,2012.0,Turkmenistan,EMEA,EMEA,Technology,Machines,-145.062
Consumer,2012.0,Turkmenistan,EMEA,EMEA,Technology,Phones,-254.502
Consumer,2012.0,Uganda,Africa,Africa,Office Supplies,Art,-10.758
Consumer,2012.0,Uganda,Africa,Africa,Office Supplies,Binders,-2.271
Consumer,2012.0,Ukraine,EMEA,EMEA,Furniture,Bookcases,4.29
Consumer,2012.0,Ukraine,EMEA,EMEA,Furniture,Chairs,194.73
Consumer,2012.0,Ukraine,EMEA,EMEA,Furniture,Furnishings,48.78
Consumer,2012.0,Ukraine,EMEA,EMEA,Furniture,Tables,1435.56
Consumer,2012.0,Ukraine,EMEA,EMEA,Office Supplies,Appliances,84.45
Consumer,2012.0,Ukraine,EMEA,EMEA,Office Supplies,Art,104.49000000000001
Consumer,2012.0,Ukraine,EMEA,EMEA,Office Supplies,Binders,107.42999999999999
Consumer,2012.0,Ukraine,EMEA,EMEA,Office Supplies,Fasteners,34.71
Consumer,2012.0,Ukraine,EMEA,EMEA,Office Supplies,Labels,1.98
Consumer,2012.0,Ukraine,EMEA,EMEA,Office Supplies,Paper,22.38
Consumer,2012.0,Ukraine,EMEA,EMEA,Office Supplies,Storage,309.45000000000005
Consumer,2012.0,Ukraine,EMEA,EMEA,Office Supplies,Supplies,31.200000000000003
Consumer,2012.0,Ukraine,EMEA,EMEA,Technology,Accessories,10.17
Consumer,2012.0,Ukraine,EMEA,EMEA,Technology,Copiers,215.43
Consumer,2012.0,Ukraine,EMEA,EMEA,Technology,Machines,515.6700000000001
Consumer,2012.0,Ukraine,EMEA,EMEA,Technology,Phones,30.81
Consumer,2012.0,United Kingdom,EU,North,Furniture,Bookcases,962.385
Consumer,2012.0,United Kingdom,EU,North,Furniture,Chairs,1324.1309999999999
Consumer,2012.0,United Kingdom,EU,North,Furniture,Furnishings,-14.975999999999996
Consumer,2012.0,United Kingdom,EU,North,Furniture,Tables,-397.635
Consumer,2012.0,United Kingdom,EU,North,Office Supplies,Appliances,1228.4099999999999
Consumer,2012.0,United Kingdom,EU,North,Office Supplies,Art,582.402
Consumer,2012.0,United Kingdom,EU,North,Office Supplies,Binders,193.32600000000002
Consumer,2012.0,United Kingdom,EU,North,Office Supplies,Envelopes,184.98
Consumer,2012.0,United Kingdom,EU,North,Office Supplies,Fasteners,113.06099999999999
