Segment,Year,Country,Market,Region,Category,Sub-Category,Profit
Consumer,2014.0,Nigeria,Africa,Africa,Furniture,Bookcases,-715.863
Consumer,2014.0,Nigeria,Africa,Africa,Furniture,Chairs,-1944.777
Consumer,2014.0,Nigeria,Africa,Africa,Furniture,Furnishings,-321.825
Consumer,2014.0,Nigeria,Africa,Africa,Furniture,Tables,-1017.507
Consumer,2014.0,Nigeria,Africa,Africa,Office Supplies,Appliances,-2083.023
Consumer,2014.0,Nigeria,Africa,Africa,Office Supplies,Art,-484.72499999999997
Consumer,2014.0,Nigeria,Africa,Africa,Office Supplies,Binders,-346.10100000000006
Consumer,2014.0,Nigeria,Africa,Africa,Office Supplies,Envelopes,-110.994
Consumer,2014.0,Nigeria,Africa,Africa,Office Supplies,Fasteners,-205.029
Consumer,2014.0,Nigeria,Africa,Africa,Office Supplies,Labels,-66.15299999999999
Consumer,2014.0,Nigeria,Africa,Africa,Office Supplies,Paper,-132.51
Consumer,2014.0,Nigeria,Africa,Africa,Office Supplies,Storage,-572.868
Consumer,2014.0,Nigeria,Africa,Africa,Office Supplies,Supplies,-133.149
Consumer,2014.0,Nigeria,Africa,Africa,Technology,Accessories,-1289.004
Consumer,2014.0,Nigeria,Africa,Africa,Technology,Copiers,-1256.22
Consumer,2014.0,Nigeria,Africa,Africa,Technology,Machines,-1247.5110000000002
Consumer,2014.0,Nigeria,Africa,Africa,Technology,Phones,-1741.146
Consumer,2014.0,Norway,EU,North,Furniture,Bookcases,252.84
Consumer,2014.0,Norway,EU,North,Furniture,Chairs,123.84
Consumer,2014.0,Norway,EU,North,Office Supplies,Art,162.83999999999997
Consumer,2014.0,Norway,EU,North,Office Supplies,Binders,2.52
Consumer,2014.0,Norway,EU,North,Office Supplies,Fasteners,7.92
Consumer,2014.0,Norway,EU,North,Office Supplies,Labels,13.41
Consumer,2014.0,Norway,EU,North,Office Supplies,Storage,185.76
Consumer,2014.0,Norway,EU,North,Technology,Accessories,46.53
Consumer,2014.0,Norway,EU,North,Technology,Machines,163.53
Consumer,2014.0,Pakistan,APAC,Central Asia,Furniture,Bookcases,27.726000000000013
Consumer,2014.0,Pakistan,APAC,Central Asia,Furniture,Chairs,542.178
Consumer,2014.0,Pakistan,APAC,Central Asia,Furniture,Furnishings,53.634
Consumer,2014.0,Pakistan,APAC,Central Asia,Furniture,Tables,-2870.5499999999997
Consumer,2014.0,Pakistan,APAC,Central Asia,Office Supplies,Appliances,-39.93
Consumer,2014.0,Pakistan,APAC,Central Asia,Office Supplies,Art,-20.52
Consumer,2014.0,Pakistan,APAC,Central Asia,Office Supplies,Binders,-85.19999999999999
Consumer,2014.0,Pakistan,APAC,Central Asia,Office Supplies,Envelopes,-69.525
Consumer,2014.0,Pakistan,APAC,Central Asia,Office Supplies,Fasteners,-28.11
Consumer,2014.0,Pakistan,APAC,Central Asia,Office Supplies,Labels,-25.424999999999997
Consumer,2014.0,Pakistan,APAC,Central Asia,Office Supplies,Paper,-59.175
Consumer,2014.0,Pakistan,APAC,Central Asia,Office Supplies,Storage,-210.285
Consumer,2014.0,Pakistan,APAC,Central Asia,Office Supplies,Supplies,-157.425
Consumer,2014.0,Pakistan,APAC,Central Asia,Technology,Accessories,-135.675
Consumer,2014.0,Pakistan,APAC,Central Asia,Technology,Copiers,-1427.3100000000002
Consumer,2014.0,Pakistan,APAC,Central Asia,Technology,Machines,-20.94
Consumer,2014.0,Pakistan,APAC,Central Asia,Technology,Phones,-36.54
Consumer,2014.0,Panama,LATAM,Central,Furniture,Bookcases,-901.976
Consumer,2014.0,Panama,LATAM,Central,Furniture,Chairs,-369.26399999999995
Consumer,2014.0,Panama,LATAM,Central,Furniture,Furnishings,-8.16
Consumer,2014.0,Panama,LATAM,Central,Furniture,Tables,-394.818
Consumer,2014.0,Panama,LATAM,Central,Office Supplies,Appliances,-137.96
Consumer,2014.0,Panama,LATAM,Central,Office Supplies,Art,-40.272
Consumer,2014.0,Panama,LATAM,Central,Office Supplies,Binders,-53.812000000000005
Consumer,2014.0,Panama,LATAM,Central,Office Supplies,Envelopes,-85.512
Consumer,2014.0,Panama,LATAM,Central,Office Supplies,Fasteners,-9.600000000000001
Consumer,2014.0,Panama,LATAM,Central,Office Supplies,Labels,-7.031999999999999
Consumer,2014.0,Panama,LATAM,Central,Office Supplies,Paper,2.964
Consumer,2014.0,Panama,LATAM,Central,Office Supplies,Storage,-765.136
Consumer,2014.0,Panama,LATAM,Central,Office Supplies,Supplies,-54.044000000000004
Consumer,2014.0,Panama,LATAM,Central,Technology,Accessories,-243.37599999999998
Consumer,2014.0,Panama,LATAM,Central,Technology,Copiers,-1013.6468000000001
Consumer,2014.0,Panama,LATAM,Central,Technology,Phones,-426.936
Consumer,2014.0,Paraguay,LATAM,South,Furniture,Bookcases,82.16
Consumer,2014.0,Paraguay,LATAM,South,Office Supplies,Binders,60.66
Consumer,2014.0,Paraguay,LATAM,South,Office Supplies,Supplies,8.88
Consumer,2014.0,Paraguay,LATAM,South,Technology,Phones,98.28
Consumer,2014.0,Peru,LATAM,South,Furniture,Bookcases,-72.176
Consumer,2014.0,Peru,LATAM,South,Furniture,Chairs,-82.28399999999999
Consumer,2014.0,Peru,LATAM,South,Furniture,Furnishings,-15.708
Consumer,2014.0,Peru,LATAM,South,Office Supplies,Art,-7.416
Consumer,2014.0,Peru,LATAM,South,Office Supplies,Binders,-51.668
Consumer,2014.0,Peru,LATAM,South,Office Supplies,Envelopes,1.304
Consumer,2014.0,Peru,LATAM,South,Office Supplies,Fasteners,4.42
Consumer,2014.0,Peru,LATAM,South,Office Supplies,Labels,-22.912
Consumer,2014.0,Peru,LATAM,South,Office Supplies,Paper,-8.424
Consumer,2014.0,Peru,LATAM,South,Office Supplies,Storage,41.668000000000006
Consumer,2014.0,Peru,LATAM,South,Office Supplies,Supplies,-52.844
Consumer,2014.0,Peru,LATAM,South,Technology,Copiers,-45.5928
Consumer,2014.0,Peru,LATAM,South,Technology,Phones,-6.184000000000005
Consumer,2014.0,Philippines,APAC,Southeast Asia,Furniture,Bookcases,189.0555
Consumer,2014.0,Philippines,APAC,Southeast Asia,Furniture,Chairs,262.635
Consumer,2014.0,Philippines,APAC,Southeast Asia,Furniture,Furnishings,203.4
Consumer,2014.0,Philippines,APAC,Southeast Asia,Furniture,Tables,-770.3085000000001
Consumer,2014.0,Philippines,APAC,Southeast Asia,Office Supplies,Appliances,170.95349999999996
Consumer,2014.0,Philippines,APAC,Southeast Asia,Office Supplies,Art,-181.86599999999999
Consumer,2014.0,Philippines,APAC,Southeast Asia,Office Supplies,Binders,164.5545
Consumer,2014.0,Philippines,APAC,Southeast Asia,Office Supplies,Envelopes,-143.37
Consumer,2014.0,Philippines,APAC,Southeast Asia,Office Supplies,Fasteners,-90.549
Consumer,2014.0,Philippines,APAC,Southeast Asia,Office Supplies,Labels,-61.30800000000001
Consumer,2014.0,Philippines,APAC,Southeast Asia,Office Supplies,Paper,-88.869
Consumer,2014.0,Philippines,APAC,Southeast Asia,Office Supplies,Storage,-746.2155
Consumer,2014.0,Philippines,APAC,Southeast Asia,Office Supplies,Supplies,-277.89000000000004
Consumer,2014.0,Philippines,APAC,Southeast Asia,Technology,Accessories,-431.73
Consumer,2014.0,Philippines,APAC,Southeast Asia,Technology,Copiers,-301.863
Consumer,2014.0,Philippines,APAC,Southeast Asia,Technology,Machines,-319.85249999999996
Consumer,2014.0,Philippines,APAC,Southeast Asia,Technology,Phones,-106.47000000000008
Consumer,2014.0,Poland,EMEA,EMEA,Furniture,Bookcases,356.13
Consumer,2014.0,Poland,EMEA,EMEA,Furniture,Chairs,508.49999999999994
Consumer,2014.0,Poland,EMEA,EMEA,Furniture,Tables,467.73
Consumer,2014.0,Poland,EMEA,EMEA,Office Supplies,Appliances,36.99
Consumer,2014.0,Poland,EMEA,EMEA,Office Supplies,Art,72.72
Consumer,2014.0,Poland,EMEA,EMEA,Office Supplies,Binders,60.839999999999996
Consumer,2014.0,Poland,EMEA,EMEA,Office Supplies,Envelopes,129.24
Consumer,2014.0,Poland,EMEA,EMEA,Office Supplies,Fasteners,16.44
Consumer,2014.0,Poland,EMEA,EMEA,Office Supplies,Labels,10.02
Consumer,2014.0,Poland,EMEA,EMEA,Office Supplies,Storage,263.21999999999997
Consumer,2014.0,Poland,EMEA,EMEA,Office Supplies,Supplies,12.120000000000001
Consumer,2014.0,Poland,EMEA,EMEA,Technology,Accessories,51.42
Consumer,2014.0,Poland,EMEA,EMEA,Technology,Copiers,167.91000000000003
Consumer,2014.0,Poland,EMEA,EMEA,Technology,Machines,161.07
Consumer,2014.0,Poland,EMEA,EMEA,Technology,Phones,70.59
Consumer,2014.0,Portugal,EU,South,Furniture,Bookcases,-11.025
Consumer,2014.0,Portugal,EU,South,Office Supplies,Art,-10.62
Consumer,2014.0,Portugal,EU,South,Office Supplies,Binders,-15.120000000000001
Consumer,2014.0,Portugal,EU,South,Office Supplies,Fasteners,-9.9
Consumer,2014.0,Portugal,EU,South,Office Supplies,Paper,-11.1
Consumer,2014.0,Portugal,EU,South,Office Supplies,Storage,0.0
Consumer,2014.0,Portugal,EU,South,Office Supplies,Supplies,-17.46
Consumer,2014.0,Portugal,EU,South,Technology,Copiers,-193.05
Consumer,2014.0,Portugal,EU,South,Technology,Phones,-194.715
Consumer,2014.0,Qatar,EMEA,EMEA,Office Supplies,Art,4.92
Consumer,2014.0,Qatar,EMEA,EMEA,Office Supplies,Binders,20.28
Consumer,2014.0,Qatar,EMEA,EMEA,Office Supplies,Storage,17.76
Consumer,2014.0,Qatar,EMEA,EMEA,Office Supplies,Supplies,62.370000000000005
Consumer,2014.0,Qatar,EMEA,EMEA,Technology,Copiers,201.29999999999998
Consumer,2014.0,Qatar,EMEA,EMEA,Technology,Phones,772.68
Consumer,2014.0,Romania,EMEA,EMEA,Furniture,Bookcases,57.78
Consumer,2014.0,Romania,EMEA,EMEA,Furniture,Furnishings,7.11
Consumer,2014.0,Romania,EMEA,EMEA,Office Supplies,Appliances,71.88
Consumer,2014.0,Romania,EMEA,EMEA,Office Supplies,Art,280.32
Consumer,2014.0,Romania,EMEA,EMEA,Office Supplies,Binders,23.970000000000002
Consumer,2014.0,Romania,EMEA,EMEA,Office Supplies,Envelopes,19.98
Consumer,2014.0,Romania,EMEA,EMEA,Office Supplies,Fasteners,1.62
Consumer,2014.0,Romania,EMEA,EMEA,Office Supplies,Paper,24.72
Consumer,2014.0,Romania,EMEA,EMEA,Office Supplies,Storage,8.55
Consumer,2014.0,Romania,EMEA,EMEA,Office Supplies,Supplies,9.96
Consumer,2014.0,Romania,EMEA,EMEA,Technology,Accessories,85.38
Consumer,2014.0,Romania,EMEA,EMEA,Technology,Copiers,416.19
Consumer,2014.0,Romania,EMEA,EMEA,Technology,Machines,72.3
Consumer,2014.0,Romania,EMEA,EMEA,Technology,Phones,56.849999999999994
Consumer,2014.0,Russia,EMEA,EMEA,Furniture,Bookcases,632.4899999999999
Consumer,2014.0,Russia,EMEA,EMEA,Furniture,Chairs,321.65999999999997
Consumer,2014.0,Russia,EMEA,EMEA,Furniture,Furnishings,83.76
Consumer,2014.0,Russia,EMEA,EMEA,Office Supplies,Art,284.49
Consumer,2014.0,Russia,EMEA,EMEA,Office Supplies,Binders,24.060000000000002
Consumer,2014.0,Russia,EMEA,EMEA,Office Supplies,Envelopes,33.449999999999996
Consumer,2014.0,Russia,EMEA,EMEA,Office Supplies,Labels,10.8
Consumer,2014.0,Russia,EMEA,EMEA,Office Supplies,Paper,15.389999999999999
Consumer,2014.0,Russia,EMEA,EMEA,Office Supplies,Storage,797.85
Consumer,2014.0,Russia,EMEA,EMEA,Technology,Accessories,185.55
Consumer,2014.0,Russia,EMEA,EMEA,Technology,Copiers,625.8
Consumer,2014.0,Russia,EMEA,EMEA,Technology,Machines,325.86
Consumer,2014.0,Russia,EMEA,EMEA,Technology,Phones,200.57999999999998
Consumer,2014.0,Rwanda,Africa,Africa,Furniture,Bookcases,156.45
Consumer,2014.0,Rwanda,Africa,Africa,Office Supplies,Art,10.440000000000001
Consumer,2014.0,Rwanda,Africa,Africa,Office Supplies,Binders,1.26
Consumer,2014.0,Rwanda,Africa,Africa,Office Supplies,Labels,9.12
Consumer,2014.0,Rwanda,Africa,Africa,Office Supplies,Paper,12.629999999999999
Consumer,2014.0,Rwanda,Africa,Africa,Office Supplies,Supplies,82.56
Consumer,2014.0,Rwanda,Africa,Africa,Technology,Machines,7.26
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Furniture,Bookcases,131.76
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Furniture,Chairs,747.1500000000001
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Furniture,Furnishings,64.05
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Art,148.89000000000001
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Binders,79.23000000000002
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Envelopes,58.95
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Fasteners,30.0
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Labels,4.08
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Paper,59.55
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Storage,327.51
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Supplies,37.44
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Technology,Accessories,64.22999999999999
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Technology,Copiers,491.31
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Technology,Machines,302.85
Consumer,2014.0,Saudi Arabia,EMEA,EMEA,Technology,Phones,1890.12
Consumer,2014.0,Senegal,Africa,Africa,Furniture,Furnishings,16.68
Consumer,2014.0,Senegal,Africa,Africa,Furniture,Tables,305.31
Consumer,2014.0,Senegal,Africa,Africa,Office Supplies,Art,273.84000000000003
Consumer,2014.0,Senegal,Africa,Africa,Office Supplies,Binders,68.03999999999999
Consumer,2014.0,Senegal,Africa,Africa,Office Supplies,Labels,3.57
Consumer,2014.0,Senegal,Africa,Africa,Office Supplies,Paper,30.84
Consumer,2014.0,Senegal,Africa,Africa,Office Supplies,Storage,20.61
Consumer,2014.0,Senegal,Africa,Africa,Office Supplies,Supplies,4.95
Consumer,2014.0,Senegal,Africa,Africa,Technology,Accessories,119.07000000000001
Consumer,2014.0,Senegal,Africa,Africa,Technology,Copiers,1054.4999999999998
Consumer,2014.0,Senegal,Africa,Africa,Technology,Phones,45.81
Consumer,2014.0,Singapore,APAC,Southeast Asia,Furniture,Chairs,219.69
Consumer,2014.0,Singapore,APAC,Southeast Asia,Office Supplies,Art,62.28
Consumer,2014.0,Singapore,APAC,Southeast Asia,Office Supplies,Binders,0.36
Consumer,2014.0,Singapore,APAC,Southeast Asia,Office Supplies,Supplies,22.5
Consumer,2014.0,Singapore,APAC,Southeast Asia,Technology,Copiers,345.09
Consumer,2014.0,Slovenia,EMEA,EMEA,Furniture,Bookcases,519.3
Consumer,2014.0,Slovenia,EMEA,EMEA,Office Supplies,Labels,20.16
Consumer,2014.0,Somalia,Africa,Africa,Furniture,Furnishings,7.35
Consumer,2014.0,Somalia,Africa,Africa,Office Supplies,Art,13.2
Consumer,2014.0,Somalia,Africa,Africa,Office Supplies,Binders,21.840000000000003
Consumer,2014.0,Somalia,Africa,Africa,Office Supplies,Storage,6.54
Consumer,2014.0,Somalia,Africa,Africa,Technology,Copiers,91.14
Consumer,2014.0,Somalia,Africa,Africa,Technology,Phones,268.38
Consumer,2014.0,South Africa,Africa,Africa,Furniture,Bookcases,473.70000000000005
Consumer,2014.0,South Africa,Africa,Africa,Furniture,Chairs,96.03
Consumer,2014.0,South Africa,Africa,Africa,Furniture,Furnishings,86.76
Consumer,2014.0,South Africa,Africa,Africa,Furniture,Tables,930.69
Consumer,2014.0,South Africa,Africa,Africa,Office Supplies,Appliances,199.74
Consumer,2014.0,South Africa,Africa,Africa,Office Supplies,Art,73.71
Consumer,2014.0,South Africa,Africa,Africa,Office Supplies,Binders,146.28
Consumer,2014.0,South Africa,Africa,Africa,Office Supplies,Envelopes,121.29
Consumer,2014.0,South Africa,Africa,Africa,Office Supplies,Fasteners,32.88
Consumer,2014.0,South Africa,Africa,Africa,Office Supplies,Labels,19.2
Consumer,2014.0,South Africa,Africa,Africa,Office Supplies,Paper,129.06
Consumer,2014.0,South Africa,Africa,Africa,Office Supplies,Storage,372.03000000000003
Consumer,2014.0,South Africa,Africa,Africa,Office Supplies,Supplies,38.07
Consumer,2014.0,South Africa,Africa,Africa,Technology,Accessories,29.939999999999998
Consumer,2014.0,South Africa,Africa,Africa,Technology,Copiers,1008.96
Consumer,2014.0,South Africa,Africa,Africa,Technology,Machines,203.45999999999998
Consumer,2014.0,South Africa,Africa,Africa,Technology,Phones,1956.75
Consumer,2014.0,South Korea,APAC,North Asia,Furniture,Bookcases,94.78200000000001
Consumer,2014.0,South Korea,APAC,North Asia,Furniture,Chairs,-59.63399999999999
Consumer,2014.0,South Korea,APAC,North Asia,Office Supplies,Appliances,-21.66
Consumer,2014.0,South Korea,APAC,North Asia,Office Supplies,Art,-22.365
Consumer,2014.0,South Korea,APAC,North Asia,Office Supplies,Binders,-163.575
Consumer,2014.0,South Korea,APAC,North Asia,Office Supplies,Envelopes,-35.28
Consumer,2014.0,South Korea,APAC,North Asia,Office Supplies,Fasteners,-4.785
Consumer,2014.0,South Korea,APAC,North Asia,Office Supplies,Labels,-20.744999999999997
Consumer,2014.0,South Korea,APAC,North Asia,Office Supplies,Paper,-93.03
Consumer,2014.0,South Korea,APAC,North Asia,Office Supplies,Storage,-29.07
Consumer,2014.0,South Korea,APAC,North Asia,Office Supplies,Supplies,-29.49
Consumer,2014.0,South Korea,APAC,North Asia,Technology,Accessories,-180.54000000000002
Consumer,2014.0,South Korea,APAC,North Asia,Technology,Phones,-936.5999999999999
Consumer,2014.0,Spain,EU,South,Furniture,Bookcases,2224.32
Consumer,2014.0,Spain,EU,South,Furniture,Chairs,-26.34599999999996
Consumer,2014.0,Spain,EU,South,Furniture,Furnishings,490.14
Consumer,2014.0,Spain,EU,South,Office Supplies,Appliances,385.31999999999994
Consumer,2014.0,Spain,EU,South,Office Supplies,Art,516.51
Consumer,2014.0,Spain,EU,South,Office Supplies,Binders,263.31
Consumer,2014.0,Spain,EU,South,Office Supplies,Envelopes,124.68
Consumer,2014.0,Spain,EU,South,Office Supplies,Fasteners,37.05
Consumer,2014.0,Spain,EU,South,Office Supplies,Labels,125.34
Consumer,2014.0,Spain,EU,South,Office Supplies,Paper,281.37
Consumer,2014.0,Spain,EU,South,Office Supplies,Storage,1285.467
Consumer,2014.0,Spain,EU,South,Office Supplies,Supplies,293.04
Consumer,2014.0,Spain,EU,South,Technology,Accessories,644.25
Consumer,2014.0,Spain,EU,South,Technology,Copiers,1656.9900000000002
Consumer,2014.0,Spain,EU,South,Technology,Machines,407.52299999999997
Consumer,2014.0,Spain,EU,South,Technology,Phones,791.718
Consumer,2014.0,Sudan,Africa,Africa,Furniture,Bookcases,282.42
Consumer,2014.0,Sudan,Africa,Africa,Furniture,Furnishings,34.41
Consumer,2014.0,Sudan,Africa,Africa,Furniture,Tables,407.1
Consumer,2014.0,Sudan,Africa,Africa,Office Supplies,Appliances,508.8
Consumer,2014.0,Sudan,Africa,Africa,Office Supplies,Art,14.879999999999999
Consumer,2014.0,Sudan,Africa,Africa,Office Supplies,Binders,2.1
Consumer,2014.0,Sudan,Africa,Africa,Office Supplies,Envelopes,42.18
Consumer,2014.0,Sudan,Africa,Africa,Office Supplies,Fasteners,3.09
Consumer,2014.0,Sudan,Africa,Africa,Office Supplies,Paper,24.18
Consumer,2014.0,Sudan,Africa,Africa,Office Supplies,Storage,277.14
Consumer,2014.0,Sudan,Africa,Africa,Office Supplies,Supplies,35.43
Consumer,2014.0,Sudan,Africa,Africa,Technology,Accessories,25.08
Consumer,2014.0,Sudan,Africa,Africa,Technology,Copiers,177.06
Consumer,2014.0,Sudan,Africa,Africa,Technology,Machines,142.14
Consumer,2014.0,Sudan,Africa,Africa,Technology,Phones,236.16
Consumer,2014.0,Sweden,EU,North,Furniture,Chairs,-277.185
Consumer,2014.0,Sweden,EU,North,Furniture,Furnishings,-199.35000000000002
Consumer,2014.0,Sweden,EU,North,Office Supplies,Appliances,-443.07
Consumer,2014.0,Sweden,EU,North,Office Supplies,Art,-140.28
Consumer,2014.0,Sweden,EU,North,Office Supplies,Binders,-239.73000000000002
Consumer,2014.0,Sweden,EU,North,Office Supplies,Envelopes,-39.09
Consumer,2014.0,Sweden,EU,North,Office Supplies,Fasteners,-14.325
Consumer,2014.0,Sweden,EU,North,Office Supplies,Labels,-31.154999999999998
Consumer,2014.0,Sweden,EU,North,Office Supplies,Paper,-2.43
Consumer,2014.0,Sweden,EU,North,Office Supplies,Storage,-220.21500000000003
Consumer,2014.0,Sweden,EU,North,Office Supplies,Supplies,-165.81000000000003
Consumer,2014.0,Sweden,EU,North,Technology,Accessories,-68.36999999999999
Consumer,2014.0,Sweden,EU,North,Technology,Copiers,-235.485
Consumer,2014.0,Sweden,EU,North,Technology,Machines,-90.33
Consumer,2014.0,Sweden,EU,North,Technology,Phones,-55.845
Consumer,2014.0,Switzerland,EU,Central,Office Supplies,Art,3.45
Consumer,2014.0,Switzerland,EU,Central,Office Supplies,Binders,8.91
Consumer,2014.0,Switzerland,EU,Central,Office Supplies,Storage,14.85
Consumer,2014.0,Switzerland,EU,Central,Office Supplies,Supplies,20.37
Consumer,2014.0,Switzerland,EU,Central,Technology,Copiers,263.64
Consumer,2014.0,Switzerland,EU,Central,Technology,Machines,319.14
Consumer,2014.0,Switzerland,EU,Central,Technology,Phones,137.16
Consumer,2014.0,Syria,EMEA,EMEA,Office Supplies,Storage,-45.648
Consumer,2014.0,Syria,EMEA,EMEA,Office Supplies,Supplies,4.98
Consumer,2014.0,Syria,EMEA,EMEA,Technology,Accessories,80.1
Consumer,2014.0,Syria,EMEA,EMEA,Technology,Phones,-64.422
Consumer,2014.0,Taiwan,APAC,North Asia,Office Supplies,Storage,1.44
Consumer,2014.0,Tajikistan,EMEA,EMEA,Office Supplies,Envelopes,-7.992000000000001
Consumer,2014.0,Tajikistan,EMEA,EMEA,Technology,Phones,-251.028
Consumer,2014.0,Tanzania,Africa,Africa,Furniture,Bookcases,126.12
Consumer,2014.0,Tanzania,Africa,Africa,Furniture,Furnishings,24.87
Consumer,2014.0,Tanzania,Africa,Africa,Office Supplies,Appliances,1197.96
Consumer,2014.0,Tanzania,Africa,Africa,Office Supplies,Art,32.519999999999996
Consumer,2014.0,Tanzania,Africa,Africa,Office Supplies,Binders,38.25
Consumer,2014.0,Tanzania,Africa,Africa,Office Supplies,Fasteners,65.28
Consumer,2014.0,Tanzania,Africa,Africa,Office Supplies,Labels,0.66
Consumer,2014.0,Tanzania,Africa,Africa,Office Supplies,Storage,-136.362
Consumer,2014.0,Tanzania,Africa,Africa,Technology,Accessories,271.2
Consumer,2014.0,Tanzania,Africa,Africa,Technology,Copiers,0.0
Consumer,2014.0,Tanzania,Africa,Africa,Technology,Machines,208.89
Consumer,2014.0,Tanzania,Africa,Africa,Technology,Phones,-7.797000000000001
Consumer,2014.0,Thailand,APAC,Southeast Asia,Furniture,Bookcases,-1645.2621
Consumer,2014.0,Thailand,APAC,Southeast Asia,Furniture,Chairs,-84.3141
Consumer,2014.0,Thailand,APAC,Southeast Asia,Furniture,Furnishings,-177.1803
Consumer,2014.0,Thailand,APAC,Southeast Asia,Furniture,Tables,-599.616
Consumer,2014.0,Thailand,APAC,Southeast Asia,Office Supplies,Appliances,35.8803
Consumer,2014.0,Thailand,APAC,Southeast Asia,Office Supplies,Art,-115.8192
Consumer,2014.0,Thailand,APAC,Southeast Asia,Office Supplies,Binders,109.86809999999998
Consumer,2014.0,Thailand,APAC,Southeast Asia,Office Supplies,Envelopes,-103.212
Consumer,2014.0,Thailand,APAC,Southeast Asia,Office Supplies,Fasteners,-82.1328
Consumer,2014.0,Thailand,APAC,Southeast Asia,Office Supplies,Labels,-59.0904
Consumer,2014.0,Thailand,APAC,Southeast Asia,Office Supplies,Paper,-101.76150000000001
Consumer,2014.0,Thailand,APAC,Southeast Asia,Office Supplies,Storage,-400.0596
Consumer,2014.0,Thailand,APAC,Southeast Asia,Office Supplies,Supplies,-68.7267
Consumer,2014.0,Thailand,APAC,Southeast Asia,Technology,Accessories,-277.749
Consumer,2014.0,Thailand,APAC,Southeast Asia,Technology,Copiers,31.527299999999997
Consumer,2014.0,Thailand,APAC,Southeast Asia,Technology,Machines,192.0348
Consumer,2014.0,Thailand,APAC,Southeast Asia,Technology,Phones,62.262299999999996
Consumer,2014.0,Togo,Africa,Africa,Furniture,Furnishings,62.16
Consumer,2014.0,Togo,Africa,Africa,Office Supplies,Labels,4.77
Consumer,2014.0,Trinidad and Tobago,LATAM,Caribbean,Office Supplies,Envelopes,46.9
Consumer,2014.0,Trinidad and Tobago,LATAM,Caribbean,Office Supplies,Labels,4.96
Consumer,2014.0,Trinidad and Tobago,LATAM,Caribbean,Office Supplies,Paper,15.48
Consumer,2014.0,Trinidad and Tobago,LATAM,Caribbean,Office Supplies,Storage,59.0
Consumer,2014.0,Trinidad and Tobago,LATAM,Caribbean,Technology,Accessories,-40.776
Consumer,2014.0,Trinidad and Tobago,LATAM,Caribbean,Technology,Phones,79.6
Consumer,2014.0,Tunisia,Africa,Africa,Furniture,Furnishings,2.52
Consumer,2014.0,Tunisia,Africa,Africa,Office Supplies,Binders,0.57
Consumer,2014.0,Tunisia,Africa,Africa,Office Supplies,Fasteners,4.2
Consumer,2014.0,Tunisia,Africa,Africa,Office Supplies,Paper,0.87
Consumer,2014.0,Turkey,EMEA,EMEA,Furniture,Bookcases,-1034.868
Consumer,2014.0,Turkey,EMEA,EMEA,Furniture,Chairs,-1354.854
Consumer,2014.0,Turkey,EMEA,EMEA,Furniture,Furnishings,-482.73
Consumer,2014.0,Turkey,EMEA,EMEA,Furniture,Tables,-2190.282
Consumer,2014.0,Turkey,EMEA,EMEA,Office Supplies,Appliances,-445.404
Consumer,2014.0,Turkey,EMEA,EMEA,Office Supplies,Art,-580.8960000000001
Consumer,2014.0,Turkey,EMEA,EMEA,Office Supplies,Binders,-536.124
Consumer,2014.0,Turkey,EMEA,EMEA,Office Supplies,Envelopes,-193.03800000000004
Consumer,2014.0,Turkey,EMEA,EMEA,Office Supplies,Fasteners,-142.398
Consumer,2014.0,Turkey,EMEA,EMEA,Office Supplies,Labels,-40.68
Consumer,2014.0,Turkey,EMEA,EMEA,Office Supplies,Paper,-188.952
Consumer,2014.0,Turkey,EMEA,EMEA,Office Supplies,Storage,-2036.4059999999997
Consumer,2014.0,Turkey,EMEA,EMEA,Office Supplies,Supplies,-311.81399999999996
Consumer,2014.0,Turkey,EMEA,EMEA,Technology,Accessories,-979.7459999999999
Consumer,2014.0,Turkey,EMEA,EMEA,Technology,Copiers,-1006.4520000000001
Consumer,2014.0,Turkey,EMEA,EMEA,Technology,Machines,-1022.508
Consumer,2014.0,Turkey,EMEA,EMEA,Technology,Phones,-1341.1200000000001
Consumer,2014.0,Turkmenistan,EMEA,EMEA,Office Supplies,Appliances,-524.4
Consumer,2014.0,Turkmenistan,EMEA,EMEA,Office Supplies,Art,-42.801
Consumer,2014.0,Turkmenistan,EMEA,EMEA,Office Supplies,Storage,-19.29
Consumer,2014.0,Turkmenistan,EMEA,EMEA,Technology,Machines,-77.664
Consumer,2014.0,Uganda,Africa,Africa,Furniture,Bookcases,-485.244
